elm_loc_name,elm_uknom,elm_cpArea,msc_powermodels_index,res_u_pu,res_phi_rad,elm_desc,grf_rCenterX,grf_rCenterY,grf_rSizeX,grf_sSymNam
bus_4389,33.0,SA,2000,0.9943534704494282,0.7387788891209636,PowerModels index: 2000,12359.375,20580.0,1.0,TermStrip
bus_4390,33.0,SA,2001,1.070423013040781,0.7443782250990633,PowerModels index: 2001,12293.75,20470.625,1.0,TermStrip
bus_4391,33.0,SA,2002,1.0464457047106261,0.7636365109145703,PowerModels index: 2002,12901.875,19980.625,1.0,TermStrip
bus_4392,33.0,SA,2003,1.0102522541856167,0.7942242284904156,PowerModels index: 2003,13746.25,17845.625,0.6666666666666666,TermStrip
bus_4393,33.0,SA,2004,1.0140553446518001,0.8197702034673832,PowerModels index: 2004,13676.25,17434.375,0.6666666666666666,TermStrip
bus_4394,33.0,SA,2005,1.015303206530919,0.9468987648613556,PowerModels index: 2005,13938.75,17031.875,0.6666666666666666,TermStrip
bus_4398,33.0,SA,2009,0.9352615421386037,0.8419229911532402,PowerModels index: 2009,2563.75,22190.0,0.6666666666666666,TermStrip
bus_4400,11.0,SA,2011,0.9816919912337283,1.0673752926489621,PowerModels index: 2011,1338.75,21638.75,1.0,TermStrip
bus_4401,11.0,SA,2012,0.9833989508611245,1.0672132131531202,PowerModels index: 2012,1413.125,21538.125,0.6666666666666666,TermStrip
bus_4402,11.0,SA,2013,1.0040879055931027,0.6356764875269529,PowerModels index: 2013,3600.625,21363.125,0.6666666666666666,TermStrip
bus_4403,11.0,SA,2014,1.002436287212111,0.6273012233695474,PowerModels index: 2014,3587.5,21542.5,1.0,TermStrip
bus_4404,11.0,SA,2015,0.99926335803193,0.6647317219283203,PowerModels index: 2015,3618.125,21455.0,0.6666666666666666,TermStrip
bus_4405,11.0,SA,2016,1.0176680951782928,0.6568123902618468,PowerModels index: 2016,2944.375,21078.75,0.6666666666666666,TermStrip
bus_4406,11.0,SA,2017,1.00581517117673,0.6372179525672285,PowerModels index: 2017,2992.5,21021.875,0.6666666666666666,TermStrip
bus_4407,11.0,SA,2018,1.0180599433595054,0.6523696006615247,PowerModels index: 2018,2891.875,21135.625,0.6666666666666666,TermStrip
bus_4408,11.0,SA,2019,1.0042741653304346,0.6356356919713786,PowerModels index: 2019,2940.0,21293.125,0.6666666666666666,TermStrip
bus_4409,11.0,SA,2020,0.9935468830988563,0.7687910813151079,PowerModels index: 2020,6671.875,15010.625,0.6666666666666666,TermStrip
bus_4410,11.0,SA,2021,0.9913698284058673,0.7955441243707293,PowerModels index: 2021,8697.5,17723.125,1.0,TermStrip
bus_4411,11.0,SA,2022,0.9909460630906083,0.79587693412684,PowerModels index: 2022,8627.5,17775.625,1.0,TermStrip
bus_4412,11.0,SA,2023,0.99141074926467,0.7953620510384688,PowerModels index: 2023,8719.375,17605.0,1.0,TermStrip
bus_4413,11.0,SA,2024,0.9909447976851863,0.7955672967591699,PowerModels index: 2024,8640.625,17885.0,1.0,TermStrip
bus_4414,11.0,SA,2025,0.9902868146930291,0.7973273435779661,PowerModels index: 2025,8666.875,17648.75,1.0,TermStrip
bus_4415,11.0,SA,2026,0.9910499605931936,0.7980848486948452,PowerModels index: 2026,8767.5,17561.25,1.0,TermStrip
bus_4416,11.0,SA,2027,0.9811669875468682,0.7895315807139713,PowerModels index: 2027,7148.75,19403.125,0.6666666666666666,TermStrip
bus_4417,11.0,SA,2028,0.9797649510027046,0.7502643630081249,PowerModels index: 2028,6763.75,19394.375,0.6666666666666666,TermStrip
bus_4418,11.0,SA,2029,1.0076750628989937,0.7989307518006196,PowerModels index: 2029,7008.75,18624.375,0.6666666666666666,TermStrip
bus_4419,11.0,SA,2030,0.9796083962396008,0.7692669608033904,PowerModels index: 2030,6558.125,17801.875,1.0,TermStrip
bus_4420,11.0,SA,2031,0.9951913992615309,0.7664182832418037,PowerModels index: 2031,7376.25,18221.875,0.6666666666666666,TermStrip
bus_4421,11.0,SA,2032,1.0928911430713608,0.7935056351588833,PowerModels index: 2032,7577.5,17263.75,0.6666666666666666,TermStrip
bus_4422,11.0,SA,2033,0.9852744849062272,0.7337817923633063,PowerModels index: 2033,7004.375,17425.625,0.6666666666666666,TermStrip
bus_4423,1.0,SA,2034,1.079505122177093,1.2959135766876873,PowerModels index: 2034,5250.0,27190.625,1.0,TermStrip
bus_4424,11.0,SA,2035,0.9916961146821528,0.763335183505741,PowerModels index: 2035,9318.75,12740.0,1.0,TermStrip
bus_4425,11.0,SA,2036,1.0042213925269117,0.7671696222699693,PowerModels index: 2036,9401.875,12110.0,0.6666666666666666,TermStrip
bus_4426,7.6,SA,2037,0.9986720191214257,0.7956562959333335,PowerModels index: 2037,8960.0,13243.125,0.6666666666666666,TermStrip
bus_4427,7.6,SA,2038,1.0021200067732672,0.8256668532193994,PowerModels index: 2038,9485.0,13943.125,0.6666666666666666,TermStrip
bus_4428,7.6,SA,2039,0.9822045441481309,0.8079364501234647,PowerModels index: 2039,8732.5,13553.75,0.6666666666666666,TermStrip
bus_4429,11.0,SA,2040,0.9994681455271491,0.7712941654044171,PowerModels index: 2040,9104.375,14148.75,0.6666666666666666,TermStrip
bus_4430,11.0,SA,2041,1.0029399974874091,0.7849098268799001,PowerModels index: 2041,9301.25,14332.5,0.6666666666666666,TermStrip
bus_4431,11.0,SA,2042,1.02379443374948,0.8283818528514821,PowerModels index: 2042,9143.75,13811.875,0.6666666666666666,TermStrip
bus_4432,7.6,SA,2043,0.9851556449294735,0.8103777471482935,PowerModels index: 2043,7708.75,12503.75,0.6666666666666666,TermStrip
bus_4433,11.0,SA,2044,1.0099860594272718,0.7772165746833591,PowerModels index: 2044,8080.625,14266.875,0.6666666666666666,TermStrip
bus_4434,7.6,SA,2045,1.0003106051580206,0.809746557341513,PowerModels index: 2045,8618.75,11668.125,1.0,TermStrip
bus_4435,11.0,SA,2046,1.0099294690495828,0.740866130219393,PowerModels index: 2046,8260.0,11860.625,0.6666666666666666,TermStrip
bus_4436,11.0,SA,2047,0.9956220266247235,0.77444847398318,PowerModels index: 2047,8920.625,11353.125,0.6666666666666666,TermStrip
bus_4437,11.0,SA,2048,1.0013939620482846,0.7366525684095023,PowerModels index: 2048,8330.0,11143.125,0.6666666666666666,TermStrip
bus_4438,11.0,SA,2049,1.0080576459827537,0.7428936596452387,PowerModels index: 2049,8211.875,15448.125,0.6666666666666666,TermStrip
bus_4439,11.0,SA,2050,1.0034059643221,0.7915456820159736,PowerModels index: 2050,8273.125,15386.875,0.6666666666666666,TermStrip
bus_4440,11.0,SA,2051,1.0019697428053718,0.7357890679729604,PowerModels index: 2051,8106.875,12490.625,1.3333333333333333,TermStrip
bus_4441,11.0,SA,2052,1.002599251837088,0.7686664786192461,PowerModels index: 2052,8111.25,11690.0,0.6666666666666666,TermStrip
bus_4442,11.0,SA,2053,1.0049108535936082,0.7484821856127009,PowerModels index: 2053,7980.0,13343.75,0.6666666666666666,TermStrip
bus_4443,11.0,SA,2054,1.0102548704810208,0.7387128057858845,PowerModels index: 2054,7656.25,13820.625,1.0,TermStrip
bus_4444,11.0,SA,2055,0.9921862704248082,0.7882079060459322,PowerModels index: 2055,7511.875,15146.25,0.6666666666666666,TermStrip
bus_4445,11.0,SA,2056,0.9899775437934027,0.7893805430665214,PowerModels index: 2056,7402.5,15277.5,0.6666666666666666,TermStrip
bus_4446,11.0,SA,2057,1.0118463532149826,0.7701558750320688,PowerModels index: 2057,7376.25,15623.125,0.6666666666666666,TermStrip
bus_4447,11.0,SA,2058,0.998934053579429,0.7578420098071468,PowerModels index: 2058,7262.5,15133.125,0.6666666666666666,TermStrip
bus_4448,11.0,SA,2059,0.9798511362447881,0.7809006644774938,PowerModels index: 2059,6846.875,14787.5,0.6666666666666666,TermStrip
bus_4449,11.0,SA,2060,1.0038779729947171,0.7947437070142414,PowerModels index: 2060,6973.75,15526.875,0.6666666666666666,TermStrip
bus_4450,11.0,SA,2061,1.0025699581668281,0.7402310270254919,PowerModels index: 2061,7481.25,16069.375,0.6666666666666666,TermStrip
bus_4451,11.0,SA,2062,0.9854358689187436,0.732947960612703,PowerModels index: 2062,8395.625,18493.125,0.6666666666666666,TermStrip
bus_4452,11.0,SA,2063,0.9889321003885154,0.7275777214371074,PowerModels index: 2063,8535.625,18344.375,0.6666666666666666,TermStrip
bus_4453,11.0,SA,2064,1.0209448766855829,0.7814378441952419,PowerModels index: 2064,8054.375,17806.25,1.0,TermStrip
bus_4454,11.0,SA,2065,0.9985266441247365,0.7715580183936895,PowerModels index: 2065,8356.25,17535.0,1.0,TermStrip
bus_4455,11.0,SA,2066,0.9794778065913419,0.7440641525411217,PowerModels index: 2066,9970.625,16380.0,0.6666666666666666,TermStrip
bus_4456,11.0,SA,2067,0.9920889404088218,0.749768060001906,PowerModels index: 2067,7975.625,16826.25,0.6666666666666666,TermStrip
bus_4457,11.0,SA,2068,1.0878849371629626,0.7238926978946739,PowerModels index: 2068,8666.875,19009.375,1.0,TermStrip
bus_4458,11.0,SA,2069,1.002272046533859,0.7326430340741841,PowerModels index: 2069,8850.625,19407.5,1.0,TermStrip
bus_4459,11.0,SA,2070,0.9926298575409909,0.6863404698077824,PowerModels index: 2070,9511.25,19048.75,1.0,TermStrip
bus_4460,11.0,SA,2071,0.9770744032275963,0.7000495301518391,PowerModels index: 2071,9546.25,18235.0,0.6666666666666666,TermStrip
bus_4461,11.0,SA,2072,0.9722464149782972,0.6545967157377534,PowerModels index: 2072,8995.0,18458.125,0.6666666666666666,TermStrip
bus_4463,11.0,SA,2074,0.9867027717708319,0.7245211266690275,PowerModels index: 2074,10272.5,16148.125,0.6666666666666666,TermStrip
bus_4464,11.0,SA,2075,1.0072094364127526,0.746837540215035,PowerModels index: 2075,10683.75,14630.0,0.6666666666666666,TermStrip
bus_4465,11.0,SA,2076,0.9984864157545545,0.7542854251615241,PowerModels index: 2076,10762.5,13978.125,0.6666666666666666,TermStrip
bus_4466,11.0,SA,2077,0.9959887173864382,0.7855583776019897,PowerModels index: 2077,9419.375,17198.125,0.6666666666666666,TermStrip
bus_4467,11.0,SA,2078,0.9944889903428883,0.7588754758887694,PowerModels index: 2078,10421.25,16073.75,0.6666666666666666,TermStrip
bus_4468,11.0,SA,2079,0.9962824266799473,0.753583297938011,PowerModels index: 2079,11445.0,15041.25,1.3333333333333333,TermStrip
bus_4469,11.0,SA,2080,0.9962103538920045,0.7727905303341133,PowerModels index: 2080,10626.875,16708.125,0.6666666666666666,TermStrip
bus_4470,11.0,SA,2081,0.9817333628321583,0.7777104489133518,PowerModels index: 2081,10893.75,15929.375,0.6666666666666666,TermStrip
bus_4471,11.0,SA,2082,0.9853554282554836,0.7265745988629446,PowerModels index: 2082,10950.625,15203.125,0.6666666666666666,TermStrip
bus_4472,11.0,SA,2083,0.9960378312755728,0.756622259918852,PowerModels index: 2083,11151.875,14630.0,0.6666666666666666,TermStrip
bus_4473,11.0,SA,2084,1.003977502047599,0.7063837257947675,PowerModels index: 2084,11213.125,15544.375,1.0,TermStrip
bus_4474,11.0,SA,2085,0.9967325803842637,0.781009670411822,PowerModels index: 2085,10561.25,16126.25,0.6666666666666666,TermStrip
bus_4475,11.0,SA,2086,0.9939887652584599,0.7699270561167533,PowerModels index: 2086,10193.75,16559.375,0.6666666666666666,TermStrip
bus_4477,11.0,SA,2088,0.9918671043298354,0.7452151623058493,PowerModels index: 2088,9174.375,19656.875,1.0,TermStrip
bus_4478,11.0,SA,2089,1.0007311423184946,0.7604763072174864,PowerModels index: 2089,9388.75,20055.0,1.0,TermStrip
bus_4479,11.0,SA,2090,0.9893603571060909,0.7882750443234373,PowerModels index: 2090,9310.0,20636.875,1.0,TermStrip
bus_4480,11.0,SA,2091,0.9914230510430972,0.7868237231089324,PowerModels index: 2091,9406.25,21035.0,1.0,TermStrip
bus_4481,11.0,SA,2092,1.008043405963309,0.8084533724835534,PowerModels index: 2092,9690.625,20208.125,1.0,TermStrip
bus_4482,11.0,SA,2093,1.0041344540710244,0.8315893514919473,PowerModels index: 2093,8977.5,14398.125,0.6666666666666666,TermStrip
bus_4483,7.6,SA,2094,0.9706152564485565,0.7713610551313242,PowerModels index: 2094,8802.5,12372.5,0.6666666666666666,TermStrip
bus_4484,11.0,SA,2095,1.0032997946940874,0.7998389100448774,PowerModels index: 2095,9441.25,15159.375,0.6666666666666666,TermStrip
bus_4485,11.0,SA,2096,1.01446636512431,0.749279212866205,PowerModels index: 2096,6811.875,18856.25,0.6666666666666666,TermStrip
bus_4486,11.0,SA,2097,0.9885900180955318,0.7524199630952008,PowerModels index: 2097,9992.5,16957.5,0.6666666666666666,TermStrip
bus_4487,11.0,SA,2098,0.99591405201102,0.774760806618118,PowerModels index: 2098,8741.25,11235.0,0.6666666666666666,TermStrip
bus_4488,11.0,SA,2099,1.002488798346629,0.7655241010360622,PowerModels index: 2099,10640.0,15960.0,0.6666666666666666,TermStrip
bus_4489,11.0,SA,2100,0.9981392393085409,0.7962646549711277,PowerModels index: 2100,6050.625,19341.875,0.6666666666666666,TermStrip
bus_4490,11.0,SA,2101,0.9874496203287908,0.7659962083268308,PowerModels index: 2101,6317.5,19770.625,0.6666666666666666,TermStrip
bus_4493,11.0,SA,2104,1.0880006061480592,0.6464491224154135,PowerModels index: 2104,2931.25,21201.25,0.6666666666666666,TermStrip
bus_4498,11.0,SA,2109,1.014283369980379,1.0009142785140706,PowerModels index: 2109,13798.75,16883.125,0.6666666666666666,TermStrip
bus_4499,11.0,SA,2110,1.0147274410972027,1.003427544860768,PowerModels index: 2110,13868.75,16861.25,0.6666666666666666,TermStrip
bus_4500,33.0,SA,2111,1.0370145513826667,0.8890799064643558,PowerModels index: 2111,7192.5,24373.125,1.0,TermStrip
bus_5000,33.0,TAS,2112,0.9892710496475579,-0.2829703584461697,PowerModels index: 2112,26009.375,3198.125,1.6666666666666667,TermStrip
bus_5004,13.8,TAS,2114,0.988029999999963,-0.16561530768729163,PowerModels index: 2114,22216.25,4239.375,0.6666666666666666,TermStrip
bus_5005,13.8,TAS,2115,0.9828199999999624,-0.1653707856909163,PowerModels index: 2115,21984.375,4256.875,0.6666666666666666,TermStrip
bus_5006,13.8,TAS,2116,0.9881999999999609,-0.14688624778537268,PowerModels index: 2116,22496.25,4278.75,0.6666666666666666,TermStrip
bus_5008,11.0,TAS,2117,1.0551099999999674,-0.26539207281240523,PowerModels index: 2117,23340.625,4816.875,0.6666666666666666,TermStrip
bus_5010,13.8,TAS,2118,0.9815899999999754,-0.37086322495255114,PowerModels index: 2118,22373.75,4917.5,1.3333333333333333,TermStrip
bus_5012,11.0,TAS,2119,0.9472699999999736,-0.40352529902030987,PowerModels index: 2119,24955.0,5057.5,0.6666666666666666,TermStrip
bus_5016,11.5,TAS,2123,0.9930699999999739,-0.34046314465971844,PowerModels index: 2123,20339.375,5621.875,0.6666666666666666,TermStrip
bus_5017,14.5,TAS,2124,1.055739999999976,-0.3377381821967161,PowerModels index: 2124,21529.375,5761.875,1.0,TermStrip
bus_5018,13.2,TAS,2125,1.052709999999975,-0.3463110759179342,PowerModels index: 2125,21560.0,5696.25,0.6666666666666666,TermStrip
bus_5019,11.0,TAS,2126,1.0549499999999845,-0.10397046365422935,PowerModels index: 2126,24482.5,1360.625,1.0,TermStrip
bus_5020,11.0,TAS,2127,1.0482099999999845,-0.1042642492837355,PowerModels index: 2127,24158.75,1850.625,1.0,TermStrip
bus_5021,11.0,TAS,2128,1.0503499999999855,-0.10677483141528475,PowerModels index: 2128,23922.5,1736.875,1.0,TermStrip
bus_5022,11.0,TAS,2129,1.0057099999999846,-0.08650529129017767,PowerModels index: 2129,23480.625,1938.125,0.6666666666666666,TermStrip
bus_5023,11.0,TAS,2130,1.0063999999999846,-0.09012148109531463,PowerModels index: 2130,23401.875,1973.125,0.6666666666666666,TermStrip
bus_5026,11.0,TAS,2131,1.0036499999999855,-0.08957215440793423,PowerModels index: 2131,23559.375,1995.0,0.6666666666666666,TermStrip
bus_5028,11.0,TAS,2132,1.0319899999999682,-0.1484090706405065,PowerModels index: 2132,19700.625,2056.25,1.0,TermStrip
bus_5030,11.0,TAS,2133,0.9613799999999837,-0.12794632132002526,PowerModels index: 2133,23533.125,1421.875,0.6666666666666666,TermStrip
bus_5031,18.0,TAS,2134,0.9564499999999666,0.024148887611244077,PowerModels index: 2134,20553.75,1925.0,0.6666666666666666,TermStrip
bus_5032,18.0,TAS,2135,0.9563999999999667,0.02591049573859271,PowerModels index: 2135,20422.5,1981.875,0.6666666666666666,TermStrip
bus_5033,18.0,TAS,2136,0.9491999999999672,-4.4786276340380416e-14,PowerModels index: 2136,20461.875,1938.125,0.6666666666666666,TermStrip
bus_5035,11.0,TAS,2138,1.0235599999999774,-0.29791588213376513,PowerModels index: 2138,21078.75,4375.0,0.6666666666666666,TermStrip
bus_5036,11.0,TAS,2139,1.0172099999999782,-0.31855218665262247,PowerModels index: 2139,21118.125,4318.125,0.6666666666666666,TermStrip
bus_5037,16.0,TAS,2140,0.9884199999999744,-0.20118140264160278,PowerModels index: 2140,22365.0,3521.875,0.6666666666666666,TermStrip
bus_5039,16.0,TAS,2142,0.98836999999997,-0.2139946943331823,PowerModels index: 2142,21778.75,4239.375,1.0,TermStrip
bus_5040,16.0,TAS,2143,0.9868499999999706,-0.21475778528909184,PowerModels index: 2143,21660.625,4528.125,1.3333333333333333,TermStrip
bus_5041,16.0,TAS,2144,0.9899399999999694,-0.20611785472618604,PowerModels index: 2144,21949.375,4235.0,1.0,TermStrip
bus_5043,0.6899999999999998,TAS,2146,1.0458064099536146,-0.39494794323926136,PowerModels index: 2146,26565.0,4007.5,0.6666666666666666,TermStrip
bus_5044,22.0,TAS,2147,1.0291574124903669,-0.40626357083369447,PowerModels index: 2147,26512.5,4252.5,0.6666666666666666,TermStrip
bus_5045,1.0,TAS,2148,1.072739999999978,-0.3986195808186484,PowerModels index: 2148,26744.375,4086.25,0.6666666666666666,TermStrip
bus_5046,13.8,TAS,2149,0.9917766232329166,-0.281880773623883,PowerModels index: 2149,25939.375,3158.75,0.6666666666666666,TermStrip
bus_5047,13.8,TAS,2150,0.9915434003621789,-0.28187103244408557,PowerModels index: 2150,25834.375,3150.0,0.6666666666666666,TermStrip
bus_5050,110.0,TAS,2153,1.0296384456928327,-0.3266284401168442,PowerModels index: 2153,21144.375,4090.625,1.3333333333333333,TermStrip
bus_5052,110.0,TAS,2155,1.029358766737101,-0.32349346458737094,PowerModels index: 2155,20081.25,3504.375,1.0,TermStrip
bus_5053,110.0,TAS,2156,1.0321434824700746,-0.32501351115590305,PowerModels index: 2156,21345.625,4287.5,1.0,TermStrip
bus_5054,110.0,TAS,2157,1.0246072245334255,-0.33846889029040406,PowerModels index: 2157,20606.25,4064.375,1.0,TermStrip
bus_5055,110.0,TAS,2158,1.0280800159212082,-0.3281959759538471,PowerModels index: 2158,20352.5,3486.875,1.0,TermStrip
bus_5058,110.0,TAS,2161,1.0298979163191582,-0.4089634879183689,PowerModels index: 2161,24727.5,5131.875,1.3333333333333333,TermStrip
bus_5059,110.0,TAS,2162,1.0273426353222792,-0.4308094228434227,PowerModels index: 2162,25501.875,4690.0,1.0,TermStrip
bus_5060,110.0,TAS,2163,1.025492267571251,-0.43383337945555,PowerModels index: 2163,25217.5,4764.375,1.0,TermStrip
bus_5061,110.0,TAS,2164,1.0381236669216882,-0.42273614766615764,PowerModels index: 2164,24753.75,4935.0,2.6666666666666665,TermStrip
bus_5062,110.0,TAS,2165,1.0369786690845,-0.4226360368784978,PowerModels index: 2165,25186.875,4895.625,0.6666666666666666,TermStrip
bus_5063,110.0,TAS,2166,1.0302264649004873,-0.405814338576142,PowerModels index: 2166,24071.25,5118.75,2.0,TermStrip
bus_5064,110.0,TAS,2167,1.0307168732910854,-0.4183377542469757,PowerModels index: 2167,25200.0,5040.0,1.0,TermStrip
bus_5065,110.0,TAS,2168,1.0231642600894901,-0.41674870898222516,PowerModels index: 2168,24364.375,5018.125,1.0,TermStrip
bus_5066,110.0,TAS,2169,1.025611277320098,-0.4138023667419418,PowerModels index: 2169,24298.75,4961.25,0.6666666666666666,TermStrip
bus_5067,110.0,TAS,2170,1.0262321341501854,-0.41116506889410914,PowerModels index: 2170,24141.25,4908.75,0.6666666666666666,TermStrip
bus_5068,110.0,TAS,2171,1.0054221923977726,-0.3680763253146256,PowerModels index: 2171,19473.125,3710.0,0.6666666666666666,TermStrip
bus_5069,110.0,TAS,2172,1.0155911786184337,-0.3539951964887321,PowerModels index: 2172,19963.125,3867.5,0.6666666666666666,TermStrip
bus_5070,110.0,TAS,2173,1.0321907632602818,-0.45333260168314726,PowerModels index: 2173,21201.25,5897.5,2.0,TermStrip
bus_5071,110.0,TAS,2174,1.0294664820108792,-0.4579483670085644,PowerModels index: 2174,21686.875,5963.125,1.0,TermStrip
bus_5072,110.0,TAS,2175,1.0286410735762936,-0.46055370384979655,PowerModels index: 2175,21380.625,5910.625,1.0,TermStrip
bus_5073,110.0,TAS,2176,1.0180320222085428,-0.33469606941256014,PowerModels index: 2176,24136.875,4165.0,0.6666666666666666,TermStrip
bus_5074,110.0,TAS,2177,1.017275017169279,-0.33673786679853435,PowerModels index: 2177,23800.0,4169.375,1.0,TermStrip
bus_5075,110.0,TAS,2178,1.0208968671416527,-0.32186811514880315,PowerModels index: 2178,24810.625,3911.25,0.6666666666666666,TermStrip
bus_5077,110.0,TAS,2180,1.0521049759471799,-0.1647886750073536,PowerModels index: 2180,23988.125,1828.75,1.3333333333333333,TermStrip
bus_5080,110.0,TAS,2183,1.0444188451714136,-0.1910488779801681,PowerModels index: 2183,23191.875,2485.0,0.6666666666666666,TermStrip
bus_5083,110.0,TAS,2186,1.02615968379474,-0.20196160964555657,PowerModels index: 2186,23401.875,1645.0,1.3333333333333333,TermStrip
bus_5086,110.0,TAS,2189,1.052307147666922,-0.16499369589140112,PowerModels index: 2189,24189.375,1540.0,0.6666666666666666,TermStrip
bus_5087,110.0,TAS,2190,1.0213898975106936,-0.23275149462233652,PowerModels index: 2190,22780.625,1448.125,2.3333333333333335,TermStrip
bus_5089,110.0,TAS,2192,1.02363142854976,-0.25439010975699716,PowerModels index: 2192,22811.25,2813.125,1.3333333333333333,TermStrip
bus_5090,110.0,TAS,2193,1.0258335709655355,-0.24461505861777824,PowerModels index: 2193,21726.25,1828.75,1.6666666666666667,TermStrip
bus_5091,110.0,TAS,2194,1.024653767082861,-0.24894312198166071,PowerModels index: 2194,22150.625,1684.375,1.6666666666666667,TermStrip
bus_5092,110.0,TAS,2195,1.0229353069516054,-0.2579271430049582,PowerModels index: 2195,22159.375,2034.375,2.6666666666666665,TermStrip
bus_5095,110.0,TAS,2198,1.0224268429166419,-0.2604903195341839,PowerModels index: 2198,22658.125,2546.25,2.3333333333333335,TermStrip
bus_5096,33.0,TAS,2199,1.0943243991903566,-0.25829050304645634,PowerModels index: 2199,20667.5,980.0,0.6666666666666666,TermStrip
bus_5097,110.0,TAS,2200,1.0219940718710745,-0.26269893731036714,PowerModels index: 2200,23725.625,2454.375,0.6666666666666666,TermStrip
bus_5098,110.0,TAS,2201,1.0219387283862174,-0.2626942453662575,PowerModels index: 2201,22443.75,1938.125,0.6666666666666666,TermStrip
bus_5099,110.0,TAS,2202,1.0172684773958582,-0.26965122595578767,PowerModels index: 2202,23830.625,2301.25,1.0,TermStrip
bus_5100,110.0,TAS,2203,1.0215047718264618,-0.26435420367712603,PowerModels index: 2203,23270.625,2428.125,1.3333333333333333,TermStrip
bus_5101,110.0,TAS,2204,1.0217819050202008,-0.2517841016012251,PowerModels index: 2204,20925.625,1185.625,1.3333333333333333,TermStrip
bus_5102,110.0,TAS,2205,1.0218661369411564,-0.2510023952299451,PowerModels index: 2205,21253.75,1365.0,1.0,TermStrip
bus_5103,110.0,TAS,2206,1.0224164644898102,-0.251087558087075,PowerModels index: 2206,21280.0,1430.625,1.0,TermStrip
bus_5104,110.0,TAS,2207,1.0185261848798728,-0.25438766308919575,PowerModels index: 2207,21056.875,1098.125,1.0,TermStrip
bus_5106,110.0,TAS,2209,1.0161858248134827,-0.25690090846605046,PowerModels index: 2209,20925.625,927.5,1.0,TermStrip
bus_5109,110.0,TAS,2210,1.0142969916955673,-0.25895338406267615,PowerModels index: 2210,20514.375,262.5,0.6666666666666666,TermStrip
bus_5111,110.0,TAS,2212,1.020436692358242,-0.26492252379000303,PowerModels index: 2212,22710.625,2323.125,0.6666666666666666,TermStrip
bus_5113,110.0,TAS,2214,1.0147684000122736,-0.3452928934817178,PowerModels index: 2214,21428.75,4453.75,2.0,TermStrip
bus_5114,110.0,TAS,2215,1.0318104127705299,-0.290155926218159,PowerModels index: 2215,22500.625,3688.125,0.6666666666666666,TermStrip
bus_5116,110.0,TAS,2217,1.0390372764710192,-0.2157573249542545,PowerModels index: 2217,23016.875,3167.5,1.3333333333333333,TermStrip
bus_5118,110.0,TAS,2219,1.0298569916179592,-0.29950195862127577,PowerModels index: 2219,22662.5,3902.5,1.6666666666666667,TermStrip
bus_5119,110.0,TAS,2220,1.01631743605445,-0.34425427054620356,PowerModels index: 2220,22491.875,4523.75,1.6666666666666667,TermStrip
bus_5120,22.0,TAS,2221,1.0993393044559845,-0.39656674870632935,PowerModels index: 2221,22417.5,4427.5,0.6666666666666666,TermStrip
bus_5121,110.0,TAS,2222,1.01893794075006,-0.3162300683743138,PowerModels index: 2222,22754.375,3574.375,1.0,TermStrip
bus_5122,110.0,TAS,2223,1.0145842993272518,-0.34907147293114327,PowerModels index: 2223,20015.625,4235.0,0.6666666666666666,TermStrip
bus_5123,110.0,TAS,2224,1.0162348517264008,-0.3441023542131204,PowerModels index: 2224,23428.125,4357.5,1.3333333333333333,TermStrip
bus_5125,110.0,TAS,2226,1.0375979610570718,-0.4233049041832669,PowerModels index: 2226,24832.5,4751.25,0.6666666666666666,TermStrip
bus_5127,110.0,TAS,2228,1.032214299252591,-0.4535857569670684,PowerModels index: 2228,20895.0,5818.75,0.6666666666666666,TermStrip
bus_5128,110.0,TAS,2229,1.0300101706900573,-0.41817380851205327,PowerModels index: 2229,26123.125,4436.25,1.0,TermStrip
bus_5130,110.0,TAS,2231,1.0145211168227537,-0.32590090077698475,PowerModels index: 2231,22776.25,3325.0,0.6666666666666666,TermStrip
bus_5131,110.0,TAS,2232,1.0220519473997536,-0.2622698632605896,PowerModels index: 2232,23270.625,2520.0,1.3333333333333333,TermStrip
bus_5132,110.0,TAS,2233,1.0220251670322253,-0.2621934753327131,PowerModels index: 2233,22509.375,2213.75,1.0,TermStrip
bus_5133,33.0,TAS,2234,1.0199072659910848,-0.2856785297601063,PowerModels index: 2234,22391.25,2025.625,0.6666666666666666,TermStrip
bus_5134,33.0,TAS,2235,1.0200819582369638,-0.2856047520953331,PowerModels index: 2235,23380.0,2345.0,0.6666666666666666,TermStrip
bus_5136,110.0,TAS,2237,1.0145790484582364,-0.25850546161121624,PowerModels index: 2237,20645.625,542.5,1.3333333333333333,TermStrip
bus_5137,110.0,TAS,2238,1.0259983244759345,-0.2980537779048309,PowerModels index: 2238,25344.375,3648.75,0.6666666666666666,TermStrip
bus_5139,220.0,TAS,2239,1.0637339871937446,-0.27707222965808803,PowerModels index: 2239,22225.0,4445.0,0.6666666666666666,TermStrip
bus_5140,220.0,TAS,2240,1.062747550173364,-0.27659599673177415,PowerModels index: 2240,22067.5,4449.375,0.6666666666666666,TermStrip
bus_5141,220.0,TAS,2241,1.0601433689426427,-0.292350644797015,PowerModels index: 2241,22435.0,4466.875,0.6666666666666666,TermStrip
bus_5143,220.0,TAS,2243,1.0586963749674714,-0.3011652427148668,PowerModels index: 2243,22207.5,4672.5,1.6666666666666667,TermStrip
