elm_loc_name,con_bus1,elm_plini,elm_qlini,elm_outserv,msc_powermodels_index,elm_desc,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_rX,gco_rY
load_P_1577_2,bus_3176,33.658736857120694,11.636886774293,0,480,PowerModels index: 480,13006.875,52915.625,d_load,"[13006.875, 13006.875]","[52915.625, 52933.125]"
load_P_1578_1,bus_3177,0.182544517193129,1.2962265603502299,0,481,PowerModels index: 481,12341.875,39641.875,d_load,"[12341.875, 12341.875]","[39641.875, 39659.375]"
load_P_1578_3,bus_3178,19.15264023672161,3.19504243769101,0,482,PowerModels index: 482,11974.375,39462.5,d_load,"[11974.375, 11974.375]","[39462.5, 39480.0]"
load_P_1578_4,bus_3179,17.524457348929808,3.01862131888792,0,483,PowerModels index: 483,11956.875,39550.0,d_load,"[11956.875, 11956.875]","[39550.0, 39567.5]"
load_P_1581_1,bus_3183,23.9166722361866,0.453496168584423,0,484,PowerModels index: 484,11020.625,61945.625,d_load,"[11020.625, 11020.625]","[61945.625, 61963.125]"
load_P_1581_2,bus_3186,34.9562463221899,8.25452116908095,0,485,PowerModels index: 485,10994.375,49398.125,d_load,"[10994.375, 10994.375]","[49398.125, 49415.625]"
load_P_1583_1,bus_3188,22.879167634881796,1.7685788617710598,0,486,PowerModels index: 486,11532.5,48597.5,d_load,"[11532.5, 11532.5]","[48597.5, 48615.0]"
load_P_1583_2,bus_3191,2.28789075901932,0.4587454990396271,0,487,PowerModels index: 487,11821.25,60760.0,d_load,"[11821.25, 11821.25]","[60760.0, 60777.5]"
load_P_1583_3,bus_3193,80.1908816720433,32.1475637420714,0,488,PowerModels index: 488,13216.875,43623.125,d_load,"[13216.875, 13216.875]","[43623.125, 43640.625]"
load_P_1584_1,bus_3194,6.6942436916975305,8.05902804560214,0,489,PowerModels index: 489,11226.25,55925.625,d_load,"[11226.25, 11226.25]","[55925.625, 55943.125]"
load_P_1584_2,bus_3200,66.0952625848762,10.59970777000645,0,490,PowerModels index: 490,13833.75,58515.625,d_load,"[13833.75, 13833.75]","[58515.625, 58533.125]"
load_P_1585_4,bus_3202,42.79061005538263,-0.06698267616359033,0,491,PowerModels index: 491,14525.0,55645.625,d_load,"[14525.0, 14525.0]","[55645.625, 55663.125]"
load_P_1586_1,bus_3203,0.102365530282259,-2.8625196651248297,0,492,PowerModels index: 492,13444.375,44563.75,d_load,"[13444.375, 13444.375]","[44563.75, 44581.25]"
load_P_1586_2,bus_3205,0.0970198737503961,-2.7096045556994204,0,493,PowerModels index: 493,13370.0,44454.375,d_load,"[13370.0, 13370.0]","[44454.375, 44471.875]"
load_P_1586_3,bus_3206,103.75817893757248,21.28857134139375,0,494,PowerModels index: 494,13269.375,44668.75,d_load,"[13269.375, 13269.375]","[44668.75, 44686.25]"
load_P_1589_1,bus_3211,0.102551670945249,-0.5272472120760939,0,495,PowerModels index: 495,12429.375,59565.625,d_load,"[12429.375, 12429.375]","[59565.625, 59583.125]"
load_P_1589_2,bus_3215,18.524456110622,6.646697860769929,0,496,PowerModels index: 496,12678.75,59666.25,d_load,"[12678.75, 12678.75]","[59666.25, 59683.75]"
load_P_1590_1,bus_3221,30.727547099402596,11.604889750015,0,497,PowerModels index: 497,9646.875,50946.875,d_load,"[9646.875, 9646.875]","[50946.875, 50964.375]"
load_P_1591_1,bus_3224,0.103413162226789,0.879647608219832,0,498,PowerModels index: 498,12018.125,60300.625,d_load,"[12018.125, 12018.125]","[60300.625, 60318.125]"
load_P_1591_2,bus_3225,1.7217933044072202,-5.24911324217031,0,499,PowerModels index: 499,8990.625,59403.75,d_load,"[8990.625, 8990.625]","[59403.75, 59421.25]"
load_P_1591_3,bus_3227,12.1454156660772,1.72283460565293,0,500,PowerModels index: 500,12976.25,44458.75,d_load,"[12976.25, 12976.25]","[44458.75, 44476.25]"
load_P_1592_1,bus_3228,12.3075833534053,6.865138002198192,0,501,PowerModels index: 501,12923.75,44371.25,d_load,"[12923.75, 12923.75]","[44371.25, 44388.75]"
load_P_1592_2,bus_3230,44.9811176767618,15.102049957584171,0,502,PowerModels index: 502,15001.875,43058.75,d_load,"[15001.875, 15001.875]","[43058.75, 43076.25]"
load_P_1592_3,bus_3232,9.95151141101746,1.46882421436533,0,503,PowerModels index: 503,17294.375,53331.25,d_load,"[17294.375, 17294.375]","[53331.25, 53348.75]"
load_P_1593_1,bus_3233,0.726656483295933,0.7167468789480594,0,504,PowerModels index: 504,12569.375,49433.125,d_load,"[12569.375, 12569.375]","[49433.125, 49450.625]"
load_P_1594_1,bus_3236,9.21318542173556,0.9387142295474191,0,505,PowerModels index: 505,13790.0,41479.375,d_load,"[13790.0, 13790.0]","[41479.375, 41496.875]"
load_P_1594_2,bus_3239,31.9131568962841,6.254242873053439,0,506,PowerModels index: 506,15859.375,48221.25,d_load,"[15859.375, 15859.375]","[48221.25, 48238.75]"
load_P_1595_1,bus_3240,3.25400810175017,-1.031853577980213,0,507,PowerModels index: 507,11475.625,60611.25,d_load,"[11475.625, 11475.625]","[60611.25, 60628.75]"
load_P_1596_1,bus_3241,6.80520660248659,-18.930748061146218,0,508,PowerModels index: 508,14183.75,54691.875,d_load,"[14183.75, 14183.75]","[54691.875, 54709.375]"
load_P_1596_2,bus_3242,18.904157862329598,-12.077994841615398,0,509,PowerModels index: 509,14293.125,54705.0,d_load,"[14293.125, 14293.125]","[54705.0, 54722.5]"
load_P_1598_2,bus_3245,0.0950277280062437,-1.74882541350164,0,510,PowerModels index: 510,12201.875,57054.375,d_load,"[12201.875, 12201.875]","[57054.375, 57071.875]"
load_P_1599_1,bus_3247,0.20103762829676242,2.8471073731231997,0,511,PowerModels index: 511,11646.25,56091.875,d_load,"[11646.25, 11646.25]","[56091.875, 56109.375]"
load_P_1600_1,bus_3248,6.66833033374446,0.8268768872350452,0,512,PowerModels index: 512,12665.625,56507.5,d_load,"[12665.625, 12665.625]","[56507.5, 56525.0]"
load_P_1600_2,bus_3251,3.2766448979673393,2.2751195251138,0,513,PowerModels index: 513,9485.0,51489.375,d_load,"[9485.0, 9485.0]","[51489.375, 51506.875]"
load_P_1601_1,bus_3257,16.1554269528498,6.293710968911551,0,514,PowerModels index: 514,10836.875,42192.5,d_load,"[10836.875, 10836.875]","[42192.5, 42210.0]"
load_P_1603_1,bus_3258,1.88305620952323,-7.53246026804019,0,515,PowerModels index: 515,15045.625,55444.375,d_load,"[15045.625, 15045.625]","[55444.375, 55461.875]"
load_P_1603_2,bus_3260,39.09994929755929,34.8980633722483,0,516,PowerModels index: 516,12985.0,57474.375,d_load,"[12985.0, 12985.0]","[57474.375, 57491.875]"
load_P_1604_1,bus_3261,53.7102691888801,10.44727609174233,0,517,PowerModels index: 517,19573.75,46558.75,d_load,"[19573.75, 19573.75]","[46558.75, 46576.25]"
load_P_1604_2,bus_3262,20.396758080548363,9.35078423141688,0,518,PowerModels index: 518,12398.75,55063.75,d_load,"[12398.75, 12398.75]","[55063.75, 55081.25]"
load_P_1606_2,bus_3263,77.2411993972098,16.30479746015821,0,519,PowerModels index: 519,11803.75,49288.75,d_load,"[11803.75, 11803.75]","[49288.75, 49306.25]"
load_P_1610_4,bus_3264,0.682281481850985,0.0,0,520,PowerModels index: 520,11475.625,49538.125,d_load,"[11475.625, 11475.625]","[49538.125, 49555.625]"
load_P_1610_6,bus_3267,29.0899719892396,4.04375306206564,0,521,PowerModels index: 521,13549.375,60650.625,d_load,"[13549.375, 13549.375]","[60650.625, 60668.125]"
load_P_1611_1,bus_3270,11.30536029942794,3.54950763737481,0,522,PowerModels index: 522,13234.375,59801.875,d_load,"[13234.375, 13234.375]","[59801.875, 59819.375]"
load_P_1611_2,bus_3271,90.1242680461896,17.66737634370252,0,523,PowerModels index: 523,15260.0,40945.625,d_load,"[15260.0, 15260.0]","[40945.625, 40963.125]"
load_P_1613_1,bus_3272,0.0966405550064519,-17.0233461857289,0,524,PowerModels index: 524,17220.0,53130.0,d_load,"[17220.0, 17220.0]","[53130.0, 53147.5]"
load_P_1613_2,bus_3273,0.10333018196281002,-3.2851672337662396,0,525,PowerModels index: 525,17714.375,52806.25,d_load,"[17714.375, 17714.375]","[52806.25, 52823.75]"
load_P_1614_2,bus_3275,0.10394214028026899,9.26709345893375,0,526,PowerModels index: 526,12709.375,52994.375,d_load,"[12709.375, 12709.375]","[52994.375, 53011.875]"
load_P_1615_1,bus_3276,29.9439579344742,8.03079409989151,0,527,PowerModels index: 527,13685.0,59570.0,d_load,"[13685.0, 13685.0]","[59570.0, 59587.5]"
load_P_1618_1,bus_3277,0.099417752684094,0.205582980806753,0,528,PowerModels index: 528,13269.375,54280.625,d_load,"[13269.375, 13269.375]","[54280.625, 54298.125]"
load_P_1620_1,bus_3278,29.913913178193802,6.97519840423879,0,529,PowerModels index: 529,19928.125,47215.0,d_load,"[19928.125, 19928.125]","[47215.0, 47232.5]"
load_P_1620_2,bus_3279,45.2016528647367,8.2941497480426,0,530,PowerModels index: 530,20295.625,47766.25,d_load,"[20295.625, 20295.625]","[47766.25, 47783.75]"
load_P_1621_1,bus_3280,43.400861253205164,7.029376699498299,0,531,PowerModels index: 531,20566.875,48164.375,d_load,"[20566.875, 20566.875]","[48164.375, 48181.875]"
load_P_1621_2,bus_3282,140.8635729475022,13.92318414939568,0,532,PowerModels index: 532,22496.25,48085.625,d_load,"[22496.25, 22496.25]","[48085.625, 48103.125]"
load_P_1621_3,bus_3283,8.50773922660946,0.292446078457776,0,533,PowerModels index: 533,13440.0,59386.25,d_load,"[13440.0, 13440.0]","[59386.25, 59403.75]"
load_P_1621_4,bus_3284,1.2226403057556599,-5.955085278113041,0,534,PowerModels index: 534,11865.0,51121.875,d_load,"[11865.0, 11865.0]","[51121.875, 51139.375]"
load_P_1622_1,bus_3285,17.01773650425808,-21.22309669469145,0,535,PowerModels index: 535,13142.5,54569.375,d_load,"[13142.5, 13142.5]","[54569.375, 54586.875]"
load_P_1623_1,bus_3287,64.2013557200355,11.18227022510906,0,536,PowerModels index: 536,23541.875,48838.125,d_load,"[23541.875, 23541.875]","[48838.125, 48855.625]"
load_P_1623_2,bus_3288,39.234817159559604,7.07621844213763,0,537,PowerModels index: 537,23625.0,48790.0,d_load,"[23625.0, 23625.0]","[48790.0, 48807.5]"
load_P_1623_3,bus_3289,11.75675897219698,3.62558787259711,0,538,PowerModels index: 538,24381.875,49118.125,d_load,"[24381.875, 24381.875]","[49118.125, 49135.625]"
load_P_1624_1,bus_3292,0.0,0.0,1,539,PowerModels index: 539,11830.0,59517.5,d_load,"[11830.0, 11830.0]","[59517.5, 59535.0]"
load_P_1624_2,bus_3295,60.9454535714666,13.5787788652693,0,540,PowerModels index: 540,20265.0,46208.75,d_load,"[20265.0, 20265.0]","[46208.75, 46226.25]"
load_P_1624_3,bus_3298,9.25038510654196,-3.81287449774007,0,541,PowerModels index: 541,17517.5,53755.625,d_load,"[17517.5, 17517.5]","[53755.625, 53773.125]"
load_P_1624_4,bus_3300,19.09524059923301,5.61871198750679,0,542,PowerModels index: 542,23677.5,48702.5,d_load,"[23677.5, 23677.5]","[48702.5, 48720.0]"
load_P_1625_1,bus_3302,11.10570671984134,-17.21502321180606,0,543,PowerModels index: 543,18112.5,42778.75,d_load,"[18112.5, 18112.5]","[42778.75, 42796.25]"
load_P_1625_2,bus_3303,23.681219827117637,18.76434723406099,0,544,PowerModels index: 544,18453.75,42927.5,d_load,"[18453.75, 18453.75]","[42927.5, 42945.0]"
load_P_1626_2,bus_3304,15.20818631760552,17.736786945767513,0,545,PowerModels index: 545,18414.375,43015.0,d_load,"[18414.375, 18414.375]","[43015.0, 43032.5]"
load_P_1626_3,bus_3305,15.394311405665889,5.81711229393343,0,546,PowerModels index: 546,13391.875,60103.75,d_load,"[13391.875, 13391.875]","[60103.75, 60121.25]"
load_P_1626_4,bus_3308,22.7357010856109,7.66170123200538,0,547,PowerModels index: 547,10338.125,38526.25,d_load,"[10338.125, 10338.125]","[38526.25, 38543.75]"
load_P_1629_1,bus_3309,25.444744513899597,9.085184641203469,0,548,PowerModels index: 548,10425.625,38303.125,d_load,"[10425.625, 10425.625]","[38303.125, 38320.625]"
load_P_1629_2,bus_3311,4.053372667485152,4.218553694326152,0,549,PowerModels index: 549,14875.0,47026.875,d_load,"[14875.0, 14875.0]","[47026.875, 47044.375]"
load_P_1629_3,bus_3316,29.071899126922702,9.197310541373119,0,550,PowerModels index: 550,13728.75,47993.75,d_load,"[13728.75, 13728.75]","[47993.75, 48011.25]"
load_P_1629_4,bus_3320,110.536595894477,28.829399584920502,0,551,PowerModels index: 551,15102.5,47254.375,d_load,"[15102.5, 15102.5]","[47254.375, 47271.875]"
load_P_1629_5,bus_3323,74.8234722356486,25.163339503222804,0,552,PowerModels index: 552,16235.625,41146.875,d_load,"[16235.625, 16235.625]","[41146.875, 41164.375]"
load_P_1629_6,bus_3326,59.5318720024433,11.936541435354801,0,553,PowerModels index: 553,11978.75,38548.125,d_load,"[11978.75, 11978.75]","[38548.125, 38565.625]"
load_P_1629_7,bus_3327,20.0074444905052,6.466879342899561,0,554,PowerModels index: 554,11921.875,38408.125,d_load,"[11921.875, 11921.875]","[38408.125, 38425.625]"
load_P_1630_1,bus_3328,22.762457042679703,2.1088492207054004,0,555,PowerModels index: 555,11729.375,38609.375,d_load,"[11729.375, 11729.375]","[38609.375, 38626.875]"
load_P_1630_2,bus_3331,41.3555862885761,13.248952871302599,0,556,PowerModels index: 556,10390.625,61425.0,d_load,"[10390.625, 10390.625]","[61425.0, 61442.5]"
load_P_1631_1,bus_3332,12.750372715092201,1.7354742952440902,0,557,PowerModels index: 557,8636.25,59718.75,d_load,"[8636.25, 8636.25]","[59718.75, 59736.25]"
load_P_1631_2,bus_3335,47.8593792935728,9.81929683832801,0,558,PowerModels index: 558,18038.125,42459.375,d_load,"[18038.125, 18038.125]","[42459.375, 42476.875]"
load_P_1633_1,bus_3336,48.3210758652001,10.219973561534669,0,559,PowerModels index: 559,18003.125,42555.625,d_load,"[18003.125, 18003.125]","[42555.625, 42573.125]"
load_P_1633_2,bus_3339,104.1093392708211,23.32518540986683,0,560,PowerModels index: 560,16086.875,41864.375,d_load,"[16086.875, 16086.875]","[41864.375, 41881.875]"
load_P_1633_5,bus_3341,56.0804144815625,5.82388020603033,0,561,PowerModels index: 561,13934.375,39987.5,d_load,"[13934.375, 13934.375]","[39987.5, 40005.0]"
load_P_1633_6,bus_3343,19.086440305060894,5.331949782405049,0,562,PowerModels index: 562,12416.25,42406.875,d_load,"[12416.25, 12416.25]","[42406.875, 42424.375]"
load_P_1633_7,bus_3347,107.94109815911499,27.914614622156797,0,563,PowerModels index: 563,16708.125,42756.875,d_load,"[16708.125, 16708.125]","[42756.875, 42774.375]"
load_P_1633_8,bus_3351,97.04232031456361,14.332656739203017,0,564,PowerModels index: 564,15465.625,47193.125,d_load,"[15465.625, 15465.625]","[47193.125, 47210.625]"
load_P_1636_1,bus_3353,9.74856156277284,0.305403592210449,0,565,PowerModels index: 565,16108.75,40149.375,d_load,"[16108.75, 16108.75]","[40149.375, 40166.875]"
load_P_1638_1,bus_3354,31.545768153968396,9.05926745744138,0,566,PowerModels index: 566,15334.375,47061.875,d_load,"[15334.375, 15334.375]","[47061.875, 47079.375]"
load_P_1638_2,bus_3355,71.85817074920371,30.5613856263202,0,567,PowerModels index: 567,16695.0,43303.75,d_load,"[16695.0, 16695.0]","[43303.75, 43321.25]"
load_P_1638_3,bus_3356,25.8624559360833,7.64724010672546,0,568,PowerModels index: 568,16817.5,43246.875,d_load,"[16817.5, 16817.5]","[43246.875, 43264.375]"
load_P_1638_4,bus_3359,5.877856170647407,0.21233071371032983,0,569,PowerModels index: 569,11143.125,44546.25,d_load,"[11143.125, 11143.125]","[44546.25, 44563.75]"
load_P_1638_5,bus_3360,22.753646574994,3.2959093168854694,0,570,PowerModels index: 570,10819.375,44721.25,d_load,"[10819.375, 10819.375]","[44721.25, 44738.75]"
load_P_1639_6,bus_3361,35.58093685796829,11.6210159024319,0,571,PowerModels index: 571,10784.375,44642.5,d_load,"[10784.375, 10784.375]","[44642.5, 44660.0]"
load_P_1639_7,bus_3363,22.2687546157686,5.71199900061488,0,572,PowerModels index: 572,17985.625,43246.875,d_load,"[17985.625, 17985.625]","[43246.875, 43264.375]"
load_P_1639_8,bus_3364,16.43514620613977,4.7143562789193805,0,573,PowerModels index: 573,18046.875,43168.125,d_load,"[18046.875, 18046.875]","[43168.125, 43185.625]"
load_P_1639_9,bus_3365,101.42383786159259,22.73428051188439,0,574,PowerModels index: 574,12258.75,39930.625,d_load,"[12258.75, 12258.75]","[39930.625, 39948.125]"
load_P_1640_1,bus_3367,31.025290863186676,11.17391885830433,0,575,PowerModels index: 575,12044.375,40359.375,d_load,"[12044.375, 12044.375]","[40359.375, 40376.875]"
load_P_1640_2,bus_3370,36.235787898863705,0.793718510266626,0,576,PowerModels index: 576,15583.75,48400.625,d_load,"[15583.75, 15583.75]","[48400.625, 48418.125]"
load_P_1645_3,bus_3372,14.496104635615497,2.4174096078637097,0,577,PowerModels index: 577,10753.75,44419.375,d_load,"[10753.75, 10753.75]","[44419.375, 44436.875]"
load_P_1645_4,bus_3373,22.415421451861,-1.4695271447021498,0,578,PowerModels index: 578,10766.875,44331.875,d_load,"[10766.875, 10766.875]","[44331.875, 44349.375]"
load_P_1645_5,bus_3375,1.5583918698150698,1.48272143783811,0,579,PowerModels index: 579,14056.875,60020.625,d_load,"[14056.875, 14056.875]","[60020.625, 60038.125]"
load_P_1647_1,bus_3376,2.83483461229373,-3.49736086111814,0,580,PowerModels index: 580,13588.75,60204.375,d_load,"[13588.75, 13588.75]","[60204.375, 60221.875]"
load_P_1647_2,bus_3380,17.25097708871439,6.36992486758567,0,581,PowerModels index: 581,16100.0,40810.0,d_load,"[16100.0, 16100.0]","[40810.0, 40827.5]"
load_P_1647_3,bus_3381,18.090055528848062,6.82603415663894,0,582,PowerModels index: 582,16008.125,40801.25,d_load,"[16008.125, 16008.125]","[40801.25, 40818.75]"
load_P_1647_4,bus_3383,107.300479373141,25.418252542894,0,583,PowerModels index: 583,15413.125,47989.375,d_load,"[15413.125, 15413.125]","[47989.375, 48006.875]"
load_P_1648_1,bus_3387,17.60028372945305,4.76784836505111,0,584,PowerModels index: 584,11427.5,40079.375,d_load,"[11427.5, 11427.5]","[40079.375, 40096.875]"
load_P_1649_1,bus_3388,16.38338281021752,6.13471313947738,0,585,PowerModels index: 585,11445.0,40175.625,d_load,"[11445.0, 11445.0]","[40175.625, 40193.125]"
load_P_1649_2,bus_3389,17.73243922921531,4.33363734017499,0,586,PowerModels index: 586,11449.375,39987.5,d_load,"[11449.375, 11449.375]","[39987.5, 40005.0]"
load_P_1650_1,bus_3392,67.2083458008327,21.8413372465082,0,587,PowerModels index: 587,13024.375,43085.0,d_load,"[13024.375, 13024.375]","[43085.0, 43102.5]"
load_P_1650_2,bus_3394,49.69651194655221,10.87197296586628,0,588,PowerModels index: 588,14914.375,47630.625,d_load,"[14914.375, 14914.375]","[47630.625, 47648.125]"
load_P_1650_3,bus_3396,112.676631413872,30.754711900695202,0,589,PowerModels index: 589,13286.875,45508.75,d_load,"[13286.875, 13286.875]","[45508.75, 45526.25]"
load_P_1651_1,bus_3398,14.84276607464216,3.6845196400964104,0,590,PowerModels index: 590,9835.0,38189.375,d_load,"[9835.0, 9835.0]","[38189.375, 38206.875]"
load_P_1652_1,bus_3399,16.3801842965368,4.1768566359076695,0,591,PowerModels index: 591,9795.625,38285.625,d_load,"[9795.625, 9795.625]","[38285.625, 38303.125]"
load_P_1653_2,bus_3400,11.674597249693331,4.07840301825218,0,592,PowerModels index: 592,9800.0,38386.25,d_load,"[9800.0, 9800.0]","[38386.25, 38403.75]"
load_P_1653_3,bus_3401,14.57394484963557,6.409892567894559,0,593,PowerModels index: 593,13886.25,59570.0,d_load,"[13886.25, 13886.25]","[59570.0, 59587.5]"
load_P_1658_2,bus_3402,31.4660676440551,3.41863613006812,0,594,PowerModels index: 594,17513.125,43058.75,d_load,"[17513.125, 17513.125]","[43058.75, 43076.25]"
load_P_1658_3,bus_3403,45.7350926702756,29.57481014764076,0,595,PowerModels index: 595,17731.875,43369.375,d_load,"[17731.875, 17731.875]","[43369.375, 43386.875]"
load_P_2001_1G,bus_3404,12.172761701020098,2.8710756106516797,0,596,PowerModels index: 596,12215.0,39046.875,d_load,"[12215.0, 12215.0]","[39046.875, 39064.375]"
load_P_2002_2G,bus_3405,12.3855966533225,3.65095673603481,0,597,PowerModels index: 597,12096.875,39090.625,d_load,"[12096.875, 12096.875]","[39090.625, 39108.125]"
load_P_2014_1,bus_3407,4.81612260274971,2.43793865752146,0,598,PowerModels index: 598,11103.75,56752.5,d_load,"[11103.75, 11103.75]","[56752.5, 56770.0]"
load_P_2021_14,bus_3409,25.453780081676104,10.0932771249217,0,599,PowerModels index: 599,12201.875,44555.0,d_load,"[12201.875, 12201.875]","[44555.0, 44572.5]"
load_P_2024_2,bus_3410,23.2236697571632,9.61550984016564,0,600,PowerModels index: 600,12258.75,44651.25,d_load,"[12258.75, 12258.75]","[44651.25, 44668.75]"
load_P_2028_6,bus_3414,22.732030197049397,6.796663068065051,0,601,PowerModels index: 601,17263.75,42183.75,d_load,"[17263.75, 17263.75]","[42183.75, 42201.25]"
load_P_2030_8,bus_3415,20.518076762198227,3.99365156092448,0,602,PowerModels index: 602,17255.0,42288.75,d_load,"[17255.0, 17255.0]","[42288.75, 42306.25]"
load_P_2035_2,bus_3417,14.456884345612696,8.42000324605801,0,603,PowerModels index: 603,13378.75,50623.125,d_load,"[13378.75, 13378.75]","[50623.125, 50640.625]"
load_P_2036_1,bus_3418,12.7361008552631,9.92302420080034,0,604,PowerModels index: 604,13825.0,50596.875,d_load,"[13825.0, 13825.0]","[50596.875, 50614.375]"
load_P_2037_2,bus_3419,11.4064740076987,11.8983676339285,0,605,PowerModels index: 605,11484.375,50964.375,d_load,"[11484.375, 11484.375]","[50964.375, 50981.875]"
load_P_2038_3,bus_3420,12.1766680779361,11.5626962856162,0,606,PowerModels index: 606,11646.25,51170.0,d_load,"[11646.25, 11646.25]","[51170.0, 51187.5]"
load_P_2043_2,bus_3421,10.049256748452601,11.755369411478299,0,607,PowerModels index: 607,13203.75,50531.25,d_load,"[13203.75, 13203.75]","[50531.25, 50548.75]"
load_P_2044_3,bus_3422,15.073614745303402,7.24901046796725,0,608,PowerModels index: 608,13584.375,50645.0,d_load,"[13584.375, 13584.375]","[50645.0, 50662.5]"
load_P_2045_4,bus_3423,27.6728557136479,13.4088585201418,0,609,PowerModels index: 609,16743.125,45316.25,d_load,"[16743.125, 16743.125]","[45316.25, 45333.75]"
load_P_2046_1,bus_3424,28.8361392401487,13.382845060530101,0,610,PowerModels index: 610,16883.125,45101.875,d_load,"[16883.125, 16883.125]","[45101.875, 45119.375]"
load_P_2047_2,bus_3425,28.7166802448972,12.4940651509694,0,611,PowerModels index: 611,16620.625,45469.375,d_load,"[16620.625, 16620.625]","[45469.375, 45486.875]"
load_P_2060_1,bus_3426,29.321948719048198,13.137712262780399,0,612,PowerModels index: 612,16292.5,45473.75,d_load,"[16292.5, 16292.5]","[45473.75, 45491.25]"
load_P_2061_4,bus_3427,2.75289610125721,2.24967369426005,0,613,PowerModels index: 613,17561.25,45784.375,d_load,"[17561.25, 17561.25]","[45784.375, 45801.875]"
load_P_2063_11,bus_3430,23.513236102598498,16.190581050045598,0,614,PowerModels index: 614,17163.125,49026.25,d_load,"[17163.125, 17163.125]","[49026.25, 49043.75]"
load_P_2064_12,bus_3431,26.225068797685005,12.0761956744568,0,615,PowerModels index: 615,16712.5,49367.5,d_load,"[16712.5, 16712.5]","[49367.5, 49385.0]"
load_P_2065_1,bus_3433,0.41239805203457397,0.416703374318778,0,616,PowerModels index: 616,12166.875,53278.75,d_load,"[12166.875, 12166.875]","[53278.75, 53296.25]"
load_P_2065_1C,bus_3434,5.12143868251629,0.0,0,617,PowerModels index: 617,20518.75,44677.5,d_load,"[20518.75, 20518.75]","[44677.5, 44695.0]"
load_P_2066_2,bus_3435,5.21447525225747,0.0,0,618,PowerModels index: 618,20431.25,44830.625,d_load,"[20431.25, 20431.25]","[44830.625, 44848.125]"
load_P_2066_2C,bus_3436,5.01822873109775,0.0,0,619,PowerModels index: 619,20470.625,44581.25,d_load,"[20470.625, 20470.625]","[44581.25, 44598.75]"
load_P_2072_1G,bus_3437,0.118153763497621,0.0,0,620,PowerModels index: 620,20435.625,44734.375,d_load,"[20435.625, 20435.625]","[44734.375, 44751.875]"
load_P_2073_1,bus_3438,1.87367143145632,0.857158603200316,0,621,PowerModels index: 621,19433.75,45128.125,d_load,"[19433.75, 19433.75]","[45128.125, 45145.625]"
load_P_2074_2G,bus_3439,2.4217664189948698,0.996772907746676,0,622,PowerModels index: 622,19460.0,44830.625,d_load,"[19460.0, 19460.0]","[44830.625, 44848.125]"
load_P_2075_2G,bus_3441,10.892607133415378,4.314982315206899,0,623,PowerModels index: 623,11497.5,38714.375,d_load,"[11497.5, 11497.5]","[38714.375, 38731.875]"
load_P_2078_1G,bus_3442,18.8268303699326,20.8671664316095,0,624,PowerModels index: 624,17040.625,49179.375,d_load,"[17040.625, 17040.625]","[49179.375, 49196.875]"
load_P_2079_1G,bus_3443,19.521483236579503,21.7099463751859,0,625,PowerModels index: 625,16896.25,49293.125,d_load,"[16896.25, 16896.25]","[49293.125, 49310.625]"
load_P_2080_1G,bus_3444,21.731545117715488,14.383426771216968,0,626,PowerModels index: 626,16467.5,45395.0,d_load,"[16467.5, 16467.5]","[45395.0, 45412.5]"
load_P_2081_1G,bus_3446,0.0,0.0,1,627,PowerModels index: 627,15596.875,40376.875,d_load,"[15596.875, 15596.875]","[40376.875, 40394.375]"
load_P_2091_1,bus_3449,1.04091281344453,0.0,0,628,PowerModels index: 628,10276.875,62304.375,d_load,"[10276.875, 10276.875]","[62304.375, 62321.875]"
load_P_2092_1,bus_3452,0.14758767950721097,-2.54461793536078,0,629,PowerModels index: 629,13960.625,58231.25,d_load,"[13960.625, 13960.625]","[58231.25, 58248.75]"
load_P_2093_2,bus_3453,0.788296720283572,0.0,0,630,PowerModels index: 630,9292.5,59141.25,d_load,"[9292.5, 9292.5]","[59141.25, 59158.75]"
load_P_2094_3,bus_3454,0.8006804691935889,0.0,0,631,PowerModels index: 631,9410.625,59587.5,d_load,"[9410.625, 9410.625]","[59587.5, 59605.0]"
load_P_2095_4,bus_3456,0.5021486751968038,0.0,0,632,PowerModels index: 632,9323.125,59591.875,d_load,"[9323.125, 9323.125]","[59591.875, 59609.375]"
load_P_2096_1G,bus_3462,5.91607474051416,0.0,0,633,PowerModels index: 633,12403.125,60033.75,d_load,"[12403.125, 12403.125]","[60033.75, 60051.25]"
load_P_2097_2,bus_3463,3.27980087365531,0.0,0,634,PowerModels index: 634,13746.25,61713.75,d_load,"[13746.25, 13746.25]","[61713.75, 61731.25]"
load_P_2103_5,bus_3464,5.03742613884914,0.0,0,635,PowerModels index: 635,10797.5,42000.0,d_load,"[10797.5, 10797.5]","[42000.0, 42017.5]"
load_P_2103_6,bus_3472,84.98436224133272,23.3338597885831,0,636,PowerModels index: 636,15658.125,42231.875,d_load,"[15658.125, 15658.125]","[42231.875, 42249.375]"
load_P_2140_1,bus_3474,10.9305069311259,2.41305729810256,0,637,PowerModels index: 637,12070.625,39195.625,d_load,"[12070.625, 12070.625]","[39195.625, 39213.125]"
load_P_2140_1C,bus_3477,824.9500870826079,474.5463662596344,0,638,PowerModels index: 638,13313.125,49586.25,d_load,"[13313.125, 13313.125]","[49586.25, 49603.75]"
