elm_loc_name,elm_desc,con_bus1,con_bus2,elm_outserv,elm_dline,typ_uline,typ_rline,typ_xline,typ_bline,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_696,"PowerModels index: 696
f_bus: bus_3099
t_bus: bus_3074
name: line_3099_to_3491_1_cp",bus_3099,bus_3074,0,1.0,110.0,6.295503126313298,14.671771431212003,391.3839718985389,696,13698.125,41800.9375,d_lin,"[13698.125, 13763.75, 13763.75]","[41800.9375, 42100.625, 42100.625]","[13698.125, 13632.5, 13632.5]","[41800.9375, 41501.25, 41501.25]"
branch_698,"PowerModels index: 698
f_bus: bus_3101
t_bus: bus_3634
name: line_3101_to_3634_2_cp",bus_3101,bus_3634,0,1.0,132.0,4.96561754251725,12.457499037561309,93.42865213465907,698,11744.6875,47976.25,d_lin,"[11744.6875, 11510.625, 11510.625]","[47976.25, 48085.625, 48085.625]","[11744.6875, 11978.75, 11978.75]","[47976.25, 47866.875, 47866.875]"
branch_699,"PowerModels index: 699
f_bus: bus_3102
t_bus: bus_3634
name: line_3102_to_3634_1_cp",bus_3102,bus_3634,0,1.0,132.0,1.3119480060824147,8.846565321865269,75.74070633257692,699,11722.8125,47941.25,d_lin,"[11722.8125, 11475.625, 11475.625]","[47941.25, 48015.625, 48015.625]","[11722.8125, 11970.0, 11970.0]","[47941.25, 47866.875, 47866.875]"
branch_7,"PowerModels index: 7
f_bus: bus_1061
t_bus: bus_1311
name: line_1061_to_1311_1_cp",bus_1061,bus_1311,0,1.0,132.0,1.1812450862850845,3.2422108333870345,23.100624262422393,7,22030.3125,21875.0,d_lin,"[22030.3125, 22036.875, 22036.875]","[21875.0, 22124.375, 22124.375]","[22030.3125, 22023.75, 22023.75]","[21875.0, 21625.625, 21625.625]"
branch_70,"PowerModels index: 70
f_bus: bus_1118
t_bus: bus_1151
name: line_1118_to_1151_1_cp",bus_1118,bus_1151,0,1.0,330.0,4.606898188511091,33.937019330713824,365.3381785834113,70,23110.9375,21735.0,d_lin,"[23110.9375, 23480.625, 23480.625]","[21735.0, 22413.125, 22413.125]","[23110.9375, 22741.25, 22741.25]","[21735.0, 21056.875, 21056.875]"
branch_700,"PowerModels index: 700
f_bus: bus_3106
t_bus: bus_3482
name: line_3106_to_3482_1_cp",bus_3106,bus_3482,0,1.0,132.0,3.449943850828565,8.6602293029439,63.411683913964055,700,13418.125,52386.25,d_lin,"[13418.125, 13335.0, 13335.0]","[52386.25, 52640.0, 52640.0]","[13418.125, 13501.25, 13501.25]","[52386.25, 52132.5, 52132.5]"
branch_701,"PowerModels index: 701
f_bus: bus_3108
t_bus: bus_3159
name: line_3108_to_3159_1_cp",bus_3108,bus_3159,0,1.0,132.0,3.793839454148488,7.236197573631623,47.398559077172706,701,14842.1875,55339.375,d_lin,"[14842.1875, 14756.875, 14756.875]","[55339.375, 55160.0, 55160.0]","[14842.1875, 14927.5, 14927.5]","[55339.375, 55518.75, 55518.75]"
branch_702,"PowerModels index: 702
f_bus: bus_3108
t_bus: bus_3201
name: line_3108_to_3201_1_cp",bus_3108,bus_3201,0,1.0,132.0,3.387533292595167,14.669606414788856,108.32157963266809,702,14621.25,55135.9375,d_lin,"[14621.25, 14756.875, 14756.875]","[55135.9375, 55160.0, 55160.0]","[14621.25, 14485.625, 14485.625]","[55135.9375, 55111.875, 55111.875]"
branch_703,"PowerModels index: 703
f_bus: bus_3108
t_bus: bus_3243
name: line_3108_to_3243_2_cp",bus_3108,bus_3243,0,1.0,132.0,1.320059636381609,4.325685648343713,36.73180714809773,703,14907.8125,55402.8125,d_lin,"[14907.8125, 14765.625, 14765.625]","[55402.8125, 55160.0, 55160.0]","[14907.8125, 15050.0, 15050.0]","[55402.8125, 55645.625, 55645.625]"
branch_705,"PowerModels index: 705
f_bus: bus_3108
t_bus: bus_3258
name: line_3108_to_3258_1_cp",bus_3108,bus_3258,0,1.0,132.0,1.9887907109617402,4.866299994141533,38.62661743372549,705,14910.0,55310.9375,d_lin,"[14910.0, 14783.125, 14783.125]","[55310.9375, 55160.0, 55160.0]","[14910.0, 15036.875, 15036.875]","[55310.9375, 55461.875, 55461.875]"
branch_706,"PowerModels index: 706
f_bus: bus_3108
t_bus: bus_3483
name: line_3108_to_3483_1_cp",bus_3108,bus_3483,0,1.0,132.0,8.074060407819383,30.920006055621712,220.53454825131374,706,14492.1875,54731.25,d_lin,"[14492.1875, 14765.625, 14765.625]","[54731.25, 55160.0, 55160.0]","[14492.1875, 14218.75, 14218.75]","[54731.25, 54302.5, 54302.5]"
branch_707,"PowerModels index: 707
f_bus: bus_3111
t_bus: bus_3196
name: line_3111_to_3196_1_cp",bus_3111,bus_3196,0,1.0,132.0,2.0891256471748036,7.979525617983413,60.436923779313595,707,13409.375,54779.375,d_lin,"[13409.375, 13685.0, 13685.0]","[54779.375, 54740.0, 54740.0]","[13409.375, 13133.75, 13133.75]","[54779.375, 54818.75, 54818.75]"
branch_708,"PowerModels index: 708
f_bus: bus_3111
t_bus: bus_3483
name: line_3111_to_3483_1_cp",bus_3111,bus_3483,0,1.0,132.0,3.609206897116701,13.800107236383091,108.01315896960399,708,13934.375,54521.25,d_lin,"[13934.375, 13693.75, 13693.75]","[54521.25, 54740.0, 54740.0]","[13934.375, 14175.0, 14175.0]","[54521.25, 54302.5, 54302.5]"
branch_709,"PowerModels index: 709
f_bus: bus_3114
t_bus: bus_3172
name: line_3114_to_3172_1_cp",bus_3114,bus_3172,0,1.0,132.0,21.037069372388405,38.451846611784134,237.82440443590338,709,11878.125,56045.9375,d_lin,"[11878.125, 11795.0, 11795.0]","[56045.9375, 55829.375, 55829.375]","[11878.125, 11961.25, 11961.25]","[56045.9375, 56262.5, 56262.5]"
branch_71,"PowerModels index: 71
f_bus: bus_1118
t_bus: bus_1158
name: line_1118_to_1158_1_cp",bus_1118,bus_1158,0,1.0,330.0,5.3100070488984,41.10831528749857,485.0627542856686,71,23117.5,23283.75,d_lin,"[23117.5, 23463.125, 23463.125]","[23283.75, 22413.125, 22413.125]","[23117.5, 22771.875, 22771.875]","[23283.75, 24154.375, 24154.375]"
branch_710,"PowerModels index: 710
f_bus: bus_3116
t_bus: bus_3542
name: line_3116_to_3542_1_cp",bus_3116,bus_3542,0,1.0,132.0,1.7720140532111253,4.714511118855311,31.536809340866796,710,12070.625,47013.75,d_lin,"[12070.625, 12298.125, 12298.125]","[47013.75, 46943.75, 46943.75]","[12070.625, 11843.125, 11843.125]","[47013.75, 47083.75, 47083.75]"
branch_711,"PowerModels index: 711
f_bus: bus_3117
t_bus: bus_3120
name: line_3117_to_3120_1_cp",bus_3117,bus_3120,0,1.0,132.0,52.801329111823016,108.33198123176385,728.6414362071565,711,15596.875,53276.5625,d_lin,"[15596.875, 15732.5, 15732.5]","[53276.5625, 53217.5, 53217.5]","[15596.875, 15461.25, 15461.25]","[53276.5625, 53335.625, 53335.625]"
branch_712,"PowerModels index: 712
f_bus: bus_3117
t_bus: bus_3149
name: line_3117_to_3492_1_cp",bus_3117,bus_3149,0,1.0,132.0,9.950872456079656,38.82516009311166,266.45195541206493,712,15846.25,53265.625,d_lin,"[15846.25, 15750.0, 15750.0]","[53265.625, 53217.5, 53217.5]","[15846.25, 15942.5, 15942.5]","[53265.625, 53313.75, 53313.75]"
branch_713,"PowerModels index: 713
f_bus: bus_3123
t_bus: bus_3405
name: line_3123_to_3473_1_cp",bus_3123,bus_3405,0,1.0,110.0,0.8406156013721092,4.919642119092573,40.40943367185059,713,12160.3125,39412.1875,d_lin,"[12160.3125, 12241.25, 12241.25]","[39412.1875, 39716.25, 39716.25]","[12160.3125, 12079.375, 12079.375]","[39412.1875, 39108.125, 39108.125]"
branch_714,"PowerModels index: 714
f_bus: bus_3123
t_bus: bus_3633
name: line_3123_to_3633_1_cp",bus_3123,bus_3633,0,1.0,110.0,0.25840228592098835,1.519245668848748,12.350794948021733,714,12505.9375,39952.5,d_lin,"[12505.9375, 12232.5, 12232.5]","[39952.5, 39716.25, 39716.25]","[12505.9375, 12779.375, 12779.375]","[39952.5, 40188.75, 40188.75]"
branch_716,"PowerModels index: 716
f_bus: bus_3128
t_bus: bus_3486
name: line_3128_to_3486_1_cp",bus_3128,bus_3486,0,1.0,132.0,63.40670745047498,119.35674517513111,810.5762615781967,716,12355.0,58393.125,d_lin,"[12355.0, 12232.5, 12232.5]","[58393.125, 58651.25, 58651.25]","[12355.0, 12477.5, 12477.5]","[58393.125, 58135.0, 58135.0]"
branch_717,"PowerModels index: 717
f_bus: bus_3129
t_bus: bus_3342
name: line_3129_to_3342_1_cp",bus_3129,bus_3342,0,1.0,110.0,4.412736557304137,8.7577751376552,58.8244295322667,717,12672.1875,42560.0,d_lin,"[12672.1875, 12521.25, 12521.25]","[42560.0, 42752.5, 42752.5]","[12672.1875, 12823.125, 12823.125]","[42560.0, 42367.5, 42367.5]"
branch_718,"PowerModels index: 718
f_bus: bus_3129
t_bus: bus_3467
name: line_3129_to_3467_1_cp",bus_3129,bus_3467,0,1.0,110.0,5.768771951701945,12.881219018900703,79.71940235468786,718,12689.6875,42949.375,d_lin,"[12689.6875, 12521.25, 12521.25]","[42949.375, 42752.5, 42752.5]","[12689.6875, 12858.125, 12858.125]","[42949.375, 43146.25, 43146.25]"
branch_719,"PowerModels index: 719
f_bus: bus_3131
t_bus: bus_3519
name: line_3131_to_3519_1_cp",bus_3131,bus_3519,0,1.0,110.0,0.46996138950257055,1.4845236879727206,10.175496355191738,719,13660.9375,43437.1875,d_lin,"[13660.9375, 13409.375, 13409.375]","[43437.1875, 43448.125, 43448.125]","[13660.9375, 13912.5, 13912.5]","[43437.1875, 43426.25, 43426.25]"
branch_72,"PowerModels index: 72
f_bus: bus_1118
t_bus: bus_2191
name: line_1118_to_2191_1_cp",bus_1118,bus_2191,0,1.0,330.0,3.362907723025002,24.4253757537034,260.31527954364924,72,22244.6875,21717.5,d_lin,"[22244.6875, 23471.875, 23471.875]","[21717.5, 22413.125, 22413.125]","[22244.6875, 21017.5, 21017.5]","[21717.5, 21021.875, 21021.875]"
branch_720,"PowerModels index: 720
f_bus: bus_3131
t_bus: bus_3534
name: line_3131_to_3534_1_cp",bus_3131,bus_3534,0,1.0,110.0,0.6199352712137092,2.1082407737576756,14.309762924232226,720,13542.8125,43297.1875,d_lin,"[13542.8125, 13400.625, 13400.625]","[43297.1875, 43448.125, 43448.125]","[13542.8125, 13685.0, 13685.0]","[43297.1875, 43146.25, 43146.25]"
branch_721,"PowerModels index: 721
f_bus: bus_3134
t_bus: bus_3340
name: line_3134_to_3340_1_cp",bus_3134,bus_3340,0,1.0,110.0,0.9680142289733302,2.329119925374506,16.180580233219924,721,13750.625,40103.4375,d_lin,"[13750.625, 13391.875, 13391.875]","[40103.4375, 40035.625, 40035.625]","[13750.625, 14109.375, 14109.375]","[40103.4375, 40171.25, 40171.25]"
branch_722,"PowerModels index: 722
f_bus: bus_3134
t_bus: bus_3633
name: line_3134_to_3633_1_cp",bus_3134,bus_3633,0,1.0,110.0,0.589905525963469,1.8968847473001471,58.9347450057976,722,13094.375,40112.1875,d_lin,"[13094.375, 13383.125, 13383.125]","[40112.1875, 40035.625, 40035.625]","[13094.375, 12805.625, 12805.625]","[40112.1875, 40188.75, 40188.75]"
branch_725,"PowerModels index: 725
f_bus: bus_3137
t_bus: bus_3261
name: line_3137_to_3261_2_cp",bus_3137,bus_3261,0,1.0,132.0,15.18206775751273,28.962063809016474,809.1145253500307,725,19759.6875,46886.875,d_lin,"[19759.6875, 19954.375, 19954.375]","[46886.875, 47197.5, 47197.5]","[19759.6875, 19565.0, 19565.0]","[46886.875, 46576.25, 46576.25]"
branch_726,"PowerModels index: 726
f_bus: bus_3140
t_bus: bus_3486
name: line_3140_to_3486_2_cp",bus_3140,bus_3486,0,1.0,132.0,1.4583947299800217,4.733624034637138,35.12847548304934,726,12619.6875,58465.3125,d_lin,"[12619.6875, 12744.375, 12744.375]","[58465.3125, 58795.625, 58795.625]","[12619.6875, 12495.0, 12495.0]","[58465.3125, 58135.0, 58135.0]"
branch_727,"PowerModels index: 727
f_bus: bus_3140
t_bus: bus_3643
name: line_3140_to_3643_2_cp",bus_3140,bus_3643,0,1.0,132.0,1.0218428868240157,2.55520934969199,15.767846303891817,727,12731.25,59010.0,d_lin,"[12731.25, 12735.625, 12735.625]","[59010.0, 58795.625, 58795.625]","[12731.25, 12726.875, 12726.875]","[59010.0, 59224.375, 59224.375]"
branch_728,"PowerModels index: 728
f_bus: bus_3141
t_bus: bus_3486
name: line_3141_to_3486_1_cp",bus_3141,bus_3486,0,1.0,132.0,1.6158498498034048,4.649322149117231,35.2584723847807,728,12648.125,58458.75,d_lin,"[12648.125, 12792.5, 12792.5]","[58458.75, 58782.5, 58782.5]","[12648.125, 12503.75, 12503.75]","[58458.75, 58135.0, 58135.0]"
branch_729,"PowerModels index: 729
f_bus: bus_3141
t_bus: bus_3643
name: line_3141_to_3643_1_cp",bus_3141,bus_3643,0,1.0,132.0,0.8909456566042703,2.4423475335736713,17.431588987244208,729,12759.6875,59003.4375,d_lin,"[12759.6875, 12783.75, 12783.75]","[59003.4375, 58782.5, 58782.5]","[12759.6875, 12735.625, 12735.625]","[59003.4375, 59224.375, 59224.375]"
branch_73,"PowerModels index: 73
f_bus: bus_1119
t_bus: bus_1158
name: line_1119_to_1158_1_cp",bus_1119,bus_1158,0,1.0,330.0,2.503252714304495,20.0668403454612,807.8434761219786,73,22270.9375,25125.625,d_lin,"[22270.9375, 21796.25, 21796.25]","[25125.625, 26096.875, 26096.875]","[22270.9375, 22745.625, 22745.625]","[25125.625, 24154.375, 24154.375]"
branch_730,"PowerModels index: 730
f_bus: bus_3142
t_bus: bus_3270
name: line_3142_to_3270_1_cp",bus_3142,bus_3270,0,1.0,66.0,0.46485160458201075,1.1940361776346733,10.603622255331178,730,13160.0,59556.875,d_lin,"[13160.0, 13094.375, 13094.375]","[59556.875, 59294.375, 59294.375]","[13160.0, 13225.625, 13225.625]","[59556.875, 59819.375, 59819.375]"
branch_731,"PowerModels index: 731
f_bus: bus_3142
t_bus: bus_3283
name: line_3142_to_3283_1_cp",bus_3142,bus_3283,0,1.0,66.0,0.4511821335300965,1.1676499214564908,10.47068403808645,731,13271.5625,59349.0625,d_lin,"[13271.5625, 13111.875, 13111.875]","[59349.0625, 59294.375, 59294.375]","[13271.5625, 13431.25, 13431.25]","[59349.0625, 59403.75, 59403.75]"
branch_732,"PowerModels index: 732
f_bus: bus_3142
t_bus: bus_3310
name: line_3142_to_3310_1_cp",bus_3142,bus_3310,0,1.0,66.0,1.3151969393340128,3.1982734735630673,28.80230137808517,732,13238.75,59633.4375,d_lin,"[13238.75, 13103.125, 13103.125]","[59633.4375, 59294.375, 59294.375]","[13238.75, 13374.375, 13374.375]","[59633.4375, 59972.5, 59972.5]"
branch_733,"PowerModels index: 733
f_bus: bus_3143
t_bus: bus_3329
name: line_3143_to_3523_2_cp",bus_3143,bus_3329,0,1.0,132.0,0.3362604466492457,0.9020614497805082,152.5930871791592,733,10572.1875,60954.6875,d_lin,"[10572.1875, 10701.25, 10701.25]","[60954.6875, 60886.875, 60886.875]","[10572.1875, 10443.125, 10443.125]","[60954.6875, 61022.5, 61022.5]"
branch_734,"PowerModels index: 734
f_bus: bus_3144
t_bus: bus_3329
name: line_3144_to_3523_1_cp",bus_3144,bus_3329,0,1.0,132.0,0.3424317752158655,0.9581739912012689,148.0530532486811,734,10615.9375,60954.6875,d_lin,"[10615.9375, 10780.0, 10780.0]","[60954.6875, 60886.875, 60886.875]","[10615.9375, 10451.875, 10451.875]","[60954.6875, 61022.5, 61022.5]"
branch_736,"PowerModels index: 736
f_bus: bus_3147
t_bus: bus_3401
name: line_3147_to_3401_1_cp",bus_3147,bus_3401,0,1.0,66.0,0.568837632699628,0.8825961011321168,7.155693047000069,736,14028.4375,59594.0625,d_lin,"[14028.4375, 14170.625, 14170.625]","[59594.0625, 59600.625, 59600.625]","[14028.4375, 13886.25, 13886.25]","[59594.0625, 59587.5, 59587.5]"
branch_737,"PowerModels index: 737
f_bus: bus_3148
t_bus: bus_3486
name: line_3148_to_3486_1_cp",bus_3148,bus_3486,0,1.0,132.0,20.33503626959066,40.01088371249362,255.21758225680384,737,12241.25,58314.375,d_lin,"[12241.25, 12013.75, 12013.75]","[58314.375, 58493.75, 58493.75]","[12241.25, 12468.75, 12468.75]","[58314.375, 58135.0, 58135.0]"
branch_738,"PowerModels index: 738
f_bus: bus_3150
t_bus: bus_3151
name: line_3150_to_3151_1_cp",bus_3150,bus_3151,0,1.0,132.0,2.662686649291793,5.511173517979183,36.015096959977356,738,17703.4375,52633.4375,d_lin,"[17703.4375, 17841.25, 17841.25]","[52633.4375, 52823.75, 52823.75]","[17703.4375, 17565.625, 17565.625]","[52633.4375, 52443.125, 52443.125]"
branch_739,"PowerModels index: 739
f_bus: bus_3152
t_bus: bus_3432
name: line_3152_to_3510_1_cp",bus_3152,bus_3432,0,1.0,132.0,7.953292098368043,15.827019149278845,110.18032355071966,739,12543.125,52950.625,d_lin,"[12543.125, 12604.375, 12604.375]","[52950.625, 52924.375, 52924.375]","[12543.125, 12481.875, 12481.875]","[52950.625, 52976.875, 52976.875]"
branch_742,"PowerModels index: 742
f_bus: bus_3158
t_bus: bus_3612
name: line_3158_to_3612_1_cp",bus_3158,bus_3612,0,1.0,275.0,0.33116300853874403,4.421164414717426,233.01162076450382,742,19405.3125,44839.375,d_lin,"[19405.3125, 19166.875, 19166.875]","[44839.375, 44813.125, 44813.125]","[19405.3125, 19643.75, 19643.75]","[44839.375, 44865.625, 44865.625]"
branch_743,"PowerModels index: 743
f_bus: bus_3158
t_bus: bus_3613
name: line_3158_to_3613_2_cp",bus_3158,bus_3613,0,1.0,275.0,0.3516431716210503,4.388677038360324,225.69680436348435,743,19383.4375,44797.8125,d_lin,"[19383.4375, 19140.625, 19140.625]","[44797.8125, 44813.125, 44813.125]","[19383.4375, 19626.25, 19626.25]","[44797.8125, 44782.5, 44782.5]"
branch_745,"PowerModels index: 745
f_bus: bus_3158
t_bus: bus_3624
name: line_3158_to_3624_2_cp",bus_3158,bus_3624,0,1.0,275.0,1.3640168370711372,15.729263990171901,907.8374246231285,745,18405.625,45425.625,d_lin,"[18405.625, 19114.375, 19114.375]","[45425.625, 44813.125, 44813.125]","[18405.625, 17696.875, 17696.875]","[45425.625, 46038.125, 46038.125]"
branch_746,"PowerModels index: 746
f_bus: bus_3160
t_bus: bus_3483
name: line_3160_to_3483_1_cp",bus_3160,bus_3483,0,1.0,132.0,5.730505286870208,11.614083155565602,77.97903871122354,746,14293.125,54484.0625,d_lin,"[14293.125, 14376.25, 14376.25]","[54484.0625, 54665.625, 54665.625]","[14293.125, 14210.0, 14210.0]","[54484.0625, 54302.5, 54302.5]"
branch_747,"PowerModels index: 747
f_bus: bus_3161
t_bus: bus_3162
name: line_3161_to_3162_1_cp",bus_3161,bus_3162,0,1.0,132.0,5.439572611993634,10.984519247895577,69.24206100466708,747,13636.875,54729.0625,d_lin,"[13636.875, 13663.125, 13663.125]","[54729.0625, 54521.25, 54521.25]","[13636.875, 13610.625, 13610.625]","[54729.0625, 54936.875, 54936.875]"
branch_748,"PowerModels index: 748
f_bus: bus_3161
t_bus: bus_3285
name: line_3161_to_3285_1_cp",bus_3161,bus_3285,0,1.0,132.0,1.1901066225715893,4.358905003842435,32.615273721392946,748,13402.8125,54554.0625,d_lin,"[13402.8125, 13654.375, 13654.375]","[54554.0625, 54521.25, 54521.25]","[13402.8125, 13151.25, 13151.25]","[54554.0625, 54586.875, 54586.875]"
branch_749,"PowerModels index: 749
f_bus: bus_3161
t_bus: bus_3483
name: line_3161_to_3483_1_cp",bus_3161,bus_3483,0,1.0,132.0,7.709356085288299,28.613131406149762,204.06859886777838,749,13914.6875,54411.875,d_lin,"[13914.6875, 13663.125, 13663.125]","[54411.875, 54521.25, 54521.25]","[13914.6875, 14166.25, 14166.25]","[54411.875, 54302.5, 54302.5]"
branch_75,"PowerModels index: 75
f_bus: bus_1121
t_bus: bus_1156
name: line_1121_to_1156_1_cp",bus_1121,bus_1156,0,1.0,500.0,2.2080883439460295,27.919427461903492,537.658273526432,75,20851.25,29916.25,d_lin,"[20851.25, 20912.5, 20912.5]","[29916.25, 29715.0, 29715.0]","[20851.25, 20790.0, 20790.0]","[29916.25, 30117.5, 30117.5]"
branch_750,"PowerModels index: 750
f_bus: bus_3163
t_bus: bus_3385
name: line_3163_to_3385_1_cp",bus_3163,bus_3385,0,1.0,110.0,1.8694174443231835,4.585751682900062,92.83555704399919,750,15524.6875,40880.0,d_lin,"[15524.6875, 15435.0, 15435.0]","[40880.0, 41120.625, 41120.625]","[15524.6875, 15614.375, 15614.375]","[40880.0, 40639.375, 40639.375]"
branch_751,"PowerModels index: 751
f_bus: bus_3163
t_bus: bus_3471
name: line_3163_to_3471_1_cp",bus_3163,bus_3471,0,1.0,110.0,3.8481857755763844,10.103246575762721,70.31909687952566,751,15544.375,41582.1875,d_lin,"[15544.375, 15400.0, 15400.0]","[41582.1875, 41120.625, 41120.625]","[15544.375, 15688.75, 15688.75]","[41582.1875, 42043.75, 42043.75]"
branch_752,"PowerModels index: 752
f_bus: bus_3163
t_bus: bus_3504
name: line_3163_to_3504_1_cp",bus_3163,bus_3504,0,1.0,110.0,0.5153228755940117,2.5685530748613705,117.93241504300391,752,15542.1875,41254.0625,d_lin,"[15542.1875, 15408.75, 15408.75]","[41254.0625, 41120.625, 41120.625]","[15542.1875, 15675.625, 15675.625]","[41254.0625, 41387.5, 41387.5]"
branch_754,"PowerModels index: 754
f_bus: bus_3163
t_bus: bus_3635
name: line_3163_to_3635_1_cp",bus_3163,bus_3635,0,1.0,110.0,1.393002423575734,3.0171512593189274,22.259535730685535,754,15095.9375,40840.625,d_lin,"[15095.9375, 15408.75, 15408.75]","[40840.625, 41120.625, 41120.625]","[15095.9375, 14783.125, 14783.125]","[40840.625, 40560.625, 40560.625]"
branch_755,"PowerModels index: 755
f_bus: bus_3167
t_bus: bus_3168
name: line_3167_to_3168_1_cp",bus_3167,bus_3168,0,1.0,132.0,3.3184831005389355,6.236028756774593,45.7158869766751,755,14905.625,53560.9375,d_lin,"[14905.625, 14857.5, 14857.5]","[53560.9375, 53379.375, 53379.375]","[14905.625, 14953.75, 14953.75]","[53560.9375, 53742.5, 53742.5]"
branch_756,"PowerModels index: 756
f_bus: bus_3167
t_bus: bus_3149
name: line_3167_to_3492_1_cp",bus_3167,bus_3149,0,1.0,132.0,3.533275296435536,14.757412815594723,96.45624470623797,756,15395.625,53346.5625,d_lin,"[15395.625, 14857.5, 14857.5]","[53346.5625, 53379.375, 53379.375]","[15395.625, 15933.75, 15933.75]","[53346.5625, 53313.75, 53313.75]"
branch_757,"PowerModels index: 757
f_bus: bus_3170
t_bus: bus_3074
name: line_3170_to_3491_2_cp",bus_3170,bus_3074,0,1.0,110.0,1.2675163887138658,4.701812638551211,45.34215732761231,757,13875.3125,41862.1875,d_lin,"[13875.3125, 14100.625, 14100.625]","[41862.1875, 42223.125, 42223.125]","[13875.3125, 13650.0, 13650.0]","[41862.1875, 41501.25, 41501.25]"
branch_758,"PowerModels index: 758
f_bus: bus_3171
t_bus: bus_3074
name: line_3171_to_3491_1_cp",bus_3171,bus_3074,0,1.0,110.0,1.2866202752259621,4.744801120124711,45.18678621439769,758,13833.75,41715.625,d_lin,"[13833.75, 14008.75, 14008.75]","[41715.625, 41930.0, 41930.0]","[13833.75, 13658.75, 13658.75]","[41715.625, 41501.25, 41501.25]"
branch_759,"PowerModels index: 759
f_bus: bus_3172
t_bus: bus_3245
name: line_3172_to_3246_1_cp",bus_3172,bus_3245,0,1.0,132.0,5.06611373650098,16.50542074978213,125.05021394528461,759,12077.1875,56667.1875,d_lin,"[12077.1875, 11961.25, 11961.25]","[56667.1875, 56262.5, 56262.5]","[12077.1875, 12193.125, 12193.125]","[56667.1875, 57071.875, 57071.875]"
branch_760,"PowerModels index: 760
f_bus: bus_3172
t_bus: bus_3247
name: line_3172_to_3247_1_cp",bus_3172,bus_3247,0,1.0,132.0,11.686068959536872,22.275465586262804,153.19764184556473,760,11790.625,56185.9375,d_lin,"[11790.625, 11952.5, 11952.5]","[56185.9375, 56262.5, 56262.5]","[11790.625, 11628.75, 11628.75]","[56185.9375, 56109.375, 56109.375]"
branch_761,"PowerModels index: 761
f_bus: bus_3172
t_bus: bus_3518
name: line_3172_to_3518_1_cp",bus_3172,bus_3518,0,1.0,132.0,0.7431266556294887,2.269490607740985,20.05880872957219,761,12357.1875,56199.0625,d_lin,"[12357.1875, 11978.75, 11978.75]","[56199.0625, 56262.5, 56262.5]","[12357.1875, 12735.625, 12735.625]","[56199.0625, 56135.625, 56135.625]"
branch_763,"PowerModels index: 763
f_bus: bus_3172
t_bus: bus_3626
name: line_3172_to_3626_2_cp",bus_3172,bus_3626,0,1.0,132.0,9.994704603608536,19.030563455906346,505.7236641865272,763,11738.125,56441.875,d_lin,"[11738.125, 11952.5, 11952.5]","[56441.875, 56262.5, 56262.5]","[11738.125, 11523.75, 11523.75]","[56441.875, 56621.25, 56621.25]"
branch_764,"PowerModels index: 764
f_bus: bus_3173
t_bus: bus_3475
name: line_3173_to_3475_1_cp",bus_3173,bus_3475,0,1.0,132.0,8.817055871916583,23.48668139443595,185.32023863139798,764,12477.5,47031.25,d_lin,"[12477.5, 12302.5, 12302.5]","[47031.25, 47140.625, 47140.625]","[12477.5, 12652.5, 12652.5]","[47031.25, 46921.875, 46921.875]"
branch_765,"PowerModels index: 765
f_bus: bus_3174
t_bus: bus_3542
name: line_3174_to_3542_1_cp",bus_3174,bus_3542,0,1.0,132.0,3.2175733265655433,8.947692965603103,59.87333198556014,765,11700.9375,47103.4375,d_lin,"[11700.9375, 11576.25, 11576.25]","[47103.4375, 47123.125, 47123.125]","[11700.9375, 11825.625, 11825.625]","[47103.4375, 47083.75, 47083.75]"
branch_766,"PowerModels index: 766
f_bus: bus_3177
t_bus: bus_3405
name: line_3177_to_3473_1_cp",bus_3177,bus_3405,0,1.0,110.0,0.25307538891591497,1.4333735746507466,12.163868198948675,766,12210.625,39383.75,d_lin,"[12210.625, 12333.125, 12333.125]","[39383.75, 39659.375, 39659.375]","[12210.625, 12088.125, 12088.125]","[39383.75, 39108.125, 39108.125]"
branch_767,"PowerModels index: 767
f_bus: bus_3177
t_bus: bus_3633
name: line_3177_to_3633_1_cp",bus_3177,bus_3633,0,1.0,110.0,0.8768423622290046,4.6956234854633525,42.70345735050789,767,12556.25,39924.0625,d_lin,"[12556.25, 12324.375, 12324.375]","[39924.0625, 39659.375, 39659.375]","[12556.25, 12788.125, 12788.125]","[39924.0625, 40188.75, 40188.75]"
branch_768,"PowerModels index: 768
f_bus: bus_3180
t_bus: bus_3329
name: line_3182_to_3523_1_cp",bus_3180,bus_3329,0,1.0,132.0,0.4757838780104637,2.344635197509154,18.381051105453338,768,10703.4375,61326.5625,d_lin,"[10703.4375, 10990.0, 10990.0]","[61326.5625, 61630.625, 61630.625]","[10703.4375, 10416.875, 10416.875]","[61326.5625, 61022.5, 61022.5]"
branch_769,"PowerModels index: 769
f_bus: bus_3184
t_bus: bus_3263
name: line_3184_to_3263_1_cp",bus_3184,bus_3263,0,1.0,132.0,1.6560095934222225,7.113570619782028,15.078773773942375,769,11560.9375,49345.625,d_lin,"[11560.9375, 11318.125, 11318.125]","[49345.625, 49385.0, 49385.0]","[11560.9375, 11803.75, 11803.75]","[49345.625, 49306.25, 49306.25]"
