"Component  ","Description  ","Nominal voltage  ","Load Flow Voltage ","Load Flow Angle ","Load Flow Active Power ","Load Flow Reactive Power "
bus_4129,0.0,275000,286186.3774208944000,48.781168169428,0,0
bus_4131,0.0,275000,290715.6224980454000,47.7612479874282,0,0
bus_4132,0.0,66000,66780.10837757692000,46.49192409781957,-4191994.13618487,-158280.233575124
bus_4133,0.0,275000,285652.4155407277000,48.59599316167847,0,0
bus_4134,0.0,275000,285556.6601851825000,48.5292980646571,0,0
bus_4135,0.0,275000,287312.3525864506000,47.78047415664753,0,0
bus_4136,0.0,275000,287271.2051502606000,47.73761420153554,0,0
bus_4137,0.0,275000,288253.0864954284000,47.33986125973458,0,0
bus_4138,0.0,275000,292159.2347372233000,45.20992914626921,0,0
bus_4139,0.0,275000,292499.6451525824000,44.95060761009401,0,0
bus_4140,0.0,275000,296212.3172348169000,40.50684411750738,0,0
bus_4141,0.0,275000,296384.8522970001000,40.65200331282638,0,0
bus_4142,0.0,275000,288344.342946614000,47.28635388300722,0,0
bus_4143,0.0,275000,286080.1750704779000,48.9583892402059,0,0
bus_4144,0.0,275000,289134.2106722907000,53.54655304929122,0,0
bus_4145,0.0,275000,289706.442519193000,47.49516954923805,0,0
bus_4146,0.0,275000,288683.9072453222000,47.33914208352111,0,0
bus_4147,0.0,275000,284312.0348933004000,48.40540558833329,0,0
bus_4148,0.0,275000,286172.548217983000,48.99959616899397,0,0
bus_4149,0.0,275000,292179.5657075606000,44.89719789693641,0,0
bus_4150,0.0,275000,286952.920093911000,48.96691129725713,0,0
bus_4151,0.0,275000,288791.6594735652000,40.05309685462778,0,0
bus_4152,0.0,33000,32488.17000015803000,68.78119752407109,0,-577901.0608511058
bus_4153,0.0,33000,33068.64000002658000,68.28221148561603,0,928263.4187942121
bus_4154,0.0,275000,289401.8193783464000,53.19124532514424,0,0
bus_4156,0.0,132000,132580.0569144267000,51.35705923650857,-5576488.517434329,-2466450.08449438
bus_4157,0.0,132000,131596.2913944654000,51.02723127496214,0,0
bus_4158,0.0,132000,133074.0129062422000,54.48578801172171,0,0
bus_4159,0.0,132000,133048.6863869665000,54.434115615629,-12143518.5237156,657419.8765127919
bus_4160,0.0,132000,134490.0621920432000,61.16684429698489,-2856077.49935892,10426815.1640077
bus_4161,0.0,132000,135859.0057691655000,62.94409062391185,0,0
bus_4162,0.0,132000,133479.1349435474000,66.02011977000765,0,0
bus_4163,0.0,132000,133675.744992889000,51.79093322204358,-1198146.26100948,11427492.8615361
bus_4164,0.0,132000,135300.6387635242000,51.28312119408101,0,0
bus_4165,0.0,132000,132838.7831016458000,51.5183361655963,0,0
bus_4166,0.0,132000,132367.6926262296000,64.69640573261495,0,0
bus_4167,0.0,132000,137647.0054444948000,50.65816911325551,0,0
bus_4168,0.0,132000,137558.8671646498000,50.66044946481725,-877009.23280092,-2269614.97681802
bus_4169,0.0,132000,131910.3763060254000,39.54606582728265,-39689087.3266188,12842692.4615457
bus_4170,0.0,132000,137206.4748901033000,50.80080340438947,0,0
bus_4171,0.0,132000,132037.5443224976000,52.76848185520777,0,0
bus_4172,0.0,132000,132134.7321794732000,52.6592298323832,-2254011.38005257,1136368.84448351
bus_4173,0.0,132000,131546.5086474555000,52.64083703044463,0,0
bus_4174,0.0,132000,134324.9774435277000,51.4008750825083,0,0
bus_4175,0.0,132000,134728.3000931767000,51.27946153631125,0,0
bus_4176,0.0,132000,135193.2033423848000,49.07395635949062,-104527.131048962,464265.767556941
bus_4177,0.0,132000,134614.1614968193000,47.06861332640816,-1248698.55278693,-909505.742653459
bus_4178,0.0,132000,133279.4202499607000,43.33521957927879,-1184979.89010257,414617.3378270119
bus_4179,0.0,132000,132114.3945334048000,39.23318046459984,-878008.8202960789,1830252.21952535
bus_4180,0.0,132000,131943.6384896992000,38.42116446507779,0,0
bus_4181,0.0,132000,131712.3449264533000,39.40234547444763,0,0
bus_4182,0.0,132000,138313.6104852818000,50.55991116247288,0,0
bus_4183,0.0,132000,133824.1225827359000,52.06020609821797,0,0
bus_4184,0.0,132000,135187.6378767134000,48.23745514895119,0,0
bus_4185,0.0,132000,133518.2797587419000,25.47360716993378,0,0
bus_4186,0.0,132000,133424.9950743116000,25.38771404918373,0,0
bus_4187,0.0,132000,133225.0683999594000,25.3104880089785,0,0
bus_4188,0.0,132000,134018.2809561957000,52.34000733940182,0,0
bus_4189,0.0,132000,132647.1993295752000,48.09861967813537,0,0
bus_4190,0.0,132000,134915.4484106695000,51.30781766441622,0,0
bus_4191,0.0,132000,135296.9031195361000,51.26449466165335,0,0
bus_4192,0.0,132000,133815.3088567281000,48.02536173910236,-13818737.27983772,-5090501.66397347
bus_4193,0.0,132000,133492.7640222171000,48.3397822591901,-8828925.544474181,-6241431.146037209
bus_4194,0.0,132000,135317.4347473191000,47.59743696620178,0,0
bus_4195,0.0,132000,132813.2000967044000,58.03209749043845,0,0
bus_4196,0.0,132000,132674.5081731983000,58.27043878630552,0,0
bus_4197,0.0,132000,132717.8621900925000,63.11405878132873,0,0
bus_4198,0.0,132000,135121.9714802749000,70.37594507251664,0,0
bus_4199,0.0,132000,136763.7483973945000,73.83685240580239,0,0
bus_4200,0.0,132000,134542.1235055475000,51.2599306800884,0,0
bus_4201,0.0,132000,135116.4314728821000,46.55863288607457,0,0
bus_4202,0.0,132000,134884.8028768614000,46.0189725317209,0,0
bus_4203,0.0,132000,133692.6391265042000,51.79002622026866,0,0
bus_4204,0.0,132000,135042.6273161501000,46.84117769620081,0,0
bus_4205,0.0,132000,135033.2555659597000,46.8347416492957,-2229184.26971883,-119659.467827529
bus_4206,0.0,132000,134603.1938178847000,46.23572634569064,0,0
bus_4207,0.0,132000,134274.7208009264000,45.65074513482542,-103375.013642944,-558034.109974746
bus_4208,0.0,132000,134218.0629864234000,45.54157522239547,-98320.7567874342,-1362892.95181204
bus_4209,0.0,132000,134072.4308213965000,45.14308149397594,-5070655.56205446,-2821128.374923114
bus_4210,0.0,132000,134134.4046610407000,44.7880603875188,-2511075.98519437,-1795662.76052752
bus_4211,0.0,132000,134142.8296510315000,44.89086029065047,-5840563.78774121,-3133656.785084491
bus_4212,0.0,132000,134398.3928293213000,45.39378529504289,-6761213.582798842,-3994818.322593346
bus_4213,0.0,132000,136136.7432965926000,44.46730512184057,0,0
bus_4214,0.0,132000,132822.6081030034000,48.41717297426396,0,0
bus_4215,0.0,132000,137788.03303661000,43.96543171400331,0,0
bus_4216,0.0,132000,136303.0921210549000,45.73012178478933,0,0
bus_4217,0.0,132000,139437.8965999495000,44.94899844942206,0,0
bus_4218,0.0,132000,134329.0341690571000,46.94176153775634,0,0
bus_4219,0.0,132000,133334.3423225762000,48.93295591776706,0,0
bus_4220,0.0,132000,134689.9708887545000,55.1227423945513,0,0
bus_4221,0.0,132000,134297.3128266577000,58.36388344238617,0,0
bus_4222,0.0,132000,131587.0335007179000,51.02933284097183,0,0
bus_4223,0.0,132000,132844.613241527000,51.51786274617766,0,0
bus_4224,0.0,132000,137775.8050931162000,46.43111878287129,0,0
bus_4225,0.0,66000,66855.75410573203000,46.42824838583885,0,0
bus_4226,0.0,66000,67559.66993626082000,47.65173646025263,-6506859.152859169,-4731886.475687386
bus_4227,0.0,33000,33720.62222197748000,51.0009004849281,-1308685.25900566,912121.9225295348
bus_4228,0.0,66000,66812.87279170907000,37.79144865348827,-10963512.40602322,-3787834.273442629
bus_4229,0.0,66000,65180.53989075092000,24.01284864759567,0,0
bus_4230,0.0,66000,65056.13155471522000,23.72627033589045,-56269137.65792122,-10689801.38572158
bus_4231,0.0,66000,66699.03919611153000,46.19323665694053,0,0
bus_4232,0.0,66000,66641.48938222041000,46.12153341260368,0,0
bus_4233,0.0,66000,67415.81579212648000,47.10896062602893,-2123440.28916326,2138909.13547511
bus_4234,0.0,66000,67257.06920215532000,46.89752439683022,0,0
bus_4235,0.0,66000,67068.04546364444000,46.65999943798435,0,0
bus_4236,0.0,66000,67212.33946223629000,46.46961067067278,0,0
bus_4237,0.0,66000,67239.48182633733000,46.36606616966984,0,0
bus_4238,0.0,66000,67547.46152282472000,46.79220889392055,-6750077.13092677,-2035063.89457122
bus_4239,0.0,66000,67451.46750667334000,46.67809669574246,0,0
bus_4240,0.0,66000,67207.60744562679000,46.32612683124693,0,0
bus_4241,0.0,66000,67284.85799698126000,46.47428848939789,0,0
bus_4242,0.0,33000,33095.92452496385000,56.68872217155588,-10136565.89943971,-169169.6807596832
bus_4243,0.0,66000,67511.90775070765000,47.71888146986824,0,0
bus_4244,0.0,66000,66844.89804354281000,46.50960148328117,0,0
bus_4245,0.0,66000,66776.68078045997000,46.4607151396679,0,0
bus_4246,0.0,66000,67127.80663272436000,46.98219124408761,0,0
bus_4247,0.0,66000,67507.98176760894000,47.62043515158791,0,0
bus_4248,0.0,66000,67140.76529264737000,46.34176045001419,-13453758.31079931,-4711496.790331882
bus_4249,0.0,66000,67163.08398300035000,47.27036072492376,0,0
bus_4250,0.0,66000,67012.78482775403000,47.08361257579075,-19296613.62042474,-14866672.31412451
bus_4251,0.0,66000,66883.68594537506000,46.83481518713367,-4851234.41168344,-4445559.31147006
bus_4252,0.0,66000,67343.94865144429000,47.48819208334712,0,0
bus_4253,0.0,66000,67161.64048284546000,47.42039991227378,0,0
bus_4254,0.0,66000,66838.6219092677000,46.68975650339608,0,0
bus_4255,0.0,66000,66847.67104600022000,46.42235111681238,0,0
bus_4256,0.0,66000,66848.95520934039000,46.42530661138102,0,0
bus_4257,0.0,66000,66879.9332610696000,46.46106195096482,0,0
bus_4258,0.0,66000,66822.49574201128000,46.32715299547922,0,0
bus_4259,0.0,66000,66849.70393369817000,46.42427050346789,0,0
bus_4260,0.0,66000,67051.67954148874000,46.09838918096411,0,0
bus_4261,0.0,66000,67278.51561250856000,45.740200268333,0,0
bus_4262,0.0,66000,67562.67342757654000,47.65139149400738,0,0
bus_4263,0.0,66000,67562.67419843591000,47.65139119527917,0,0
bus_4264,0.0,66000,66840.58988066496000,46.26520153549667,0,0
bus_4265,0.0,66000,66915.06292480429000,46.16493450662407,0,0
bus_4266,0.0,66000,67014.53060475868000,46.7631924754272,-7062171.90745063,-3079057.55480058
bus_4267,0.0,66000,66876.2571554026000,46.37959014017441,0,0
bus_4268,0.0,66000,66828.32374848634000,46.28515018356856,0,0
bus_4269,0.0,66000,66873.10189881102000,46.37474509441493,0,0
bus_4270,0.0,66000,66923.31636509932000,46.68878798690832,0,0
bus_4271,0.0,66000,66862.77701169365000,46.65325713023748,0,0
bus_4272,0.0,66000,66886.3759203111000,46.5517190064117,0,0
bus_4273,0.0,66000,66902.82860622439000,46.59447777239713,0,0
bus_4274,0.0,66000,66686.3234222055000,46.18975012624465,0,0
bus_4275,0.0,66000,66820.34417710453000,46.37411533542441,0,0
bus_4276,0.0,66000,67030.10454332892000,46.0384121272925,0,0
bus_4277,0.0,66000,67098.15889667108000,46.7547854634497,0,0
bus_4278,0.0,66000,66975.28775040047000,45.12618748305751,0,0
bus_4279,0.0,66000,66972.64903201734000,45.40198225221371,0,0
bus_4280,0.0,66000,66990.79067447884000,45.33747056756031,0,0
bus_4281,0.0,66000,67027.20307346449000,45.35389497589282,0,0
bus_4282,0.0,66000,67010.95594207484000,46.00266407194565,0,0
bus_4283,0.0,66000,67019.46403221132000,46.02078435966862,0,0
bus_4284,0.0,66000,67028.11790721643000,46.03591829685055,0,0
bus_4285,0.0,66000,67037.39448696697000,46.55616892196327,0,0
bus_4286,0.0,66000,66879.79222642321000,46.04582827955495,0,0
bus_4287,0.0,66000,66576.20217589455000,45.89846786972909,0,0
bus_4288,0.0,66000,66992.01334236247000,45.39875296249025,0,0
bus_4289,0.0,66000,66831.94099407889000,46.0844122360508,0,0
bus_4292,0.0,66000,66983.22261114946000,46.58152147457151,0,0
bus_4294,0.0,66000,66995.71412962037000,45.23113956351176,0,0
bus_4295,0.0,66000,66938.59660070613000,45.11883433467752,0,0
bus_4296,0.0,66000,67012.33877234742000,45.13165067123445,-4059891.87661996,1935792.4829544
bus_4297,0.0,66000,67087.58930195515000,45.28396002971586,-980529.334954917,690193.796949461
bus_4298,0.0,66000,67322.5246043379000,45.7771241107346,0,0
bus_4299,0.0,66000,67005.11766592774000,45.20023532796382,0,0
bus_4300,0.0,66000,67160.88221805977000,46.04800601818881,-1946462.831078845,223227.93607302
bus_4301,0.0,66000,66918.2941048968000,45.53723161242347,0,0
bus_4302,0.0,66000,66989.77728102473000,45.56593903439094,-4928930.99567778,-2444848.11107517
bus_4303,0.0,66000,67104.16632181651000,45.59943660424678,0,0
bus_4304,0.0,66000,67277.89469061558000,45.740286902516,0,0
bus_4305,0.0,66000,66977.58065336775000,45.49336124201191,0,0
bus_4306,0.0,66000,67108.62087271339000,45.59762510133046,0,0
bus_4307,0.0,66000,66941.48402924441000,45.70412909300296,0,0
bus_4308,0.0,66000,67154.21946833384000,46.06439972435847,0,0
bus_4309,0.0,66000,66913.41092358863000,45.64791290495494,0,0
bus_4310,0.0,66000,67344.25289521408000,45.78278965256663,0,0
bus_4311,0.0,66000,66986.06067277679000,45.70819691964608,0,0
bus_4312,0.0,66000,66973.61689732577000,45.62113370615803,0,0
bus_4313,0.0,66000,66985.00425413953000,45.535397789525,0,0
bus_4314,0.0,66000,67111.81694689137000,45.61531378168821,0,0
bus_4315,0.0,66000,67320.06165639862000,45.77793309550843,0,0
bus_4316,0.0,66000,67373.43811592709000,45.81782080275801,0,0
bus_4317,0.0,66000,66902.34084299458000,45.64513207582932,0,0
bus_4318,0.0,66000,66945.74466337775000,45.64570940297119,0,0
bus_4319,0.0,66000,67111.86190816585000,46.19814337077504,-5098069.114634029,293986.052025576
bus_4320,0.0,66000,66941.20472860465000,45.82381755353743,0,0
bus_4321,0.0,66000,66770.03262306283000,45.85650240535184,0,0
bus_4322,0.0,66000,67118.45342040792000,46.15953308005096,-598150.0482698899,447915.480848216
bus_4323,0.0,66000,66781.96959022219000,45.75786109379697,0,0
bus_4324,0.0,66000,66964.86477945245000,46.58757526826969,0,0
bus_4325,0.0,66000,66820.28768665877000,46.3126813420765,0,0
bus_4326,0.0,66000,67562.62255871647000,47.65139757892608,0,0
bus_4327,0.0,66000,67352.05996660878000,47.48988928428744,0,0
bus_4328,0.0,66000,67561.55543612935000,47.65152390781763,0,0
bus_4329,0.0,66000,66514.07822749727000,46.35361867201718,-14197918.59065694,-3720323.083588761
bus_4331,0.0,66000,67373.10147075341000,47.52603048884063,0,0
bus_4332,0.0,66000,66957.14925267755000,46.65318344697879,0,0
bus_4333,0.0,66000,67418.06225977435000,45.87728493244751,0,0
bus_4334,0.0,66000,67192.69551084568000,45.42952760769271,0,0
bus_4335,0.0,66000,67607.70008367963000,47.762168315629,0,0
bus_4336,0.0,33000,33479.64689118572000,44.81957768854379,-10150695.88442408,-1459423.515599128
bus_4337,0.0,66000,67034.46721996578000,46.38213682257845,-2699013.07592168,-393328.0478231609
bus_4338,0.0,66000,66783.81003431072000,45.99095016186793,0,0
bus_4339,0.0,66000,66982.88988098916000,45.71011046708255,0,0
bus_4340,0.0,33000,33184.88666457618000,45.93383884212972,-3483882.53204711,-1001541.39901698
bus_4341,0.0,66000,66877.47411750179000,46.35309153810455,0,0
bus_4342,0.0,66000,66975.6676269718000,45.59133108260392,0,0
bus_4343,0.0,66000,66634.5504010646000,46.5281242154114,0,0
bus_4344,0.0,66000,66836.75131152165000,46.75210087796196,0,0
bus_4345,0.0,33000,33737.05145715132000,50.99398345514913,-101287.985821255,2531052.33221892
bus_4346,0.0,33000,33085.77416469468000,52.84697134217551,-5714871.22002896,-683943.043369055
bus_4347,0.0,33000,33226.94439562751000,67.68241468657118,0,0
bus_4348,0.0,33000,32678.2076081222000,69.28937585580724,0,0
bus_4349,0.0,33000,33366.74262853281000,50.74065567282114,-14354127.9775606,-619318.511980586
bus_4350,0.0,33000,32768.85248484356000,58.02379100984751,0,0
bus_4351,0.0,33000,32770.3599751357000,58.02372085249372,0,0
bus_4352,0.0,33000,32768.85248484358000,58.02379100984754,0,0
bus_4353,0.0,33000,32768.85248484356000,58.02379100984748,0,0
bus_4354,0.0,33000,32768.85248484356000,58.02379100984745,0,0
bus_4355,0.0,33000,32768.85248484361000,58.02379100984757,0,0
bus_4356,0.0,33000,32531.86155367825000,63.61663208570949,-10825255.5727251,-2956998.47047236
bus_4357,0.0,33000,33531.67438971463000,58.39248015426224,0,0
bus_4358,0.0,33000,33434.16536535689000,59.06881289020407,0,0
bus_4359,0.0,33000,33433.59379087038000,59.06884000433155,0,0
bus_4360,0.0,33000,33531.0449747547000,58.392508422061,0,0
bus_4361,0.0,33000,34306.53542771263000,50.78927746959474,-103133.109123446,166127.294166572
bus_4362,0.0,33000,33559.55155216176000,63.68160989428948,0,0
bus_4363,0.0,33000,33755.98433809295000,58.38861837532408,0,0
bus_4364,0.0,33000,33569.45608554226000,50.79497780363021,-3533056.2149372,-1840122.68347978
bus_4365,0.0,33000,33340.59594163537000,49.68614430513185,-9976322.001361099,-4296374.12003218
bus_4366,0.0,33000,33407.50421241817000,49.57518231035023,-31665514.49241794,-6213712.242047025
bus_4367,0.0,33000,33373.94540022353000,60.77857004707629,0,0
bus_4368,0.0,33000,33461.37679918132000,60.05690251324137,0,0
bus_4369,0.0,33000,33479.31289494009000,60.31844480206733,0,0
bus_4370,0.0,33000,31167.09055477149000,52.35901531218943,0,0
bus_4371,0.0,33000,32835.86933571892000,46.92493169500239,-15657413.83527699,-8076522.103113961
bus_4372,0.0,33000,33460.02000002272000,57.1391526530677,0,482632.6383910909
bus_4373,0.0,33000,31568.46000001204000,64.46088773629441,0,-5381423.696051249
bus_4374,0.0,33000,33190.14582743468000,62.88919986424968,-1634847.82455815,209460.323633393
bus_4375,0.0,33000,33633.93422373915000,70.07231880504163,-2335071.9569223,-1740210.95311227
bus_4376,0.0,22000,23596.75999999825000,76.44933243716699,0,-9301688.263704101
bus_4377,0.0,33000,32481.92178687645000,46.40752783365761,-1902222.01185566,-1315831.7076039
bus_4378,0.0,11000,10704.0545783281000,45.03310754203201,-2820597.31201474,-1310341.60763598
bus_4379,0.0,33000,33006.34870636799000,46.38673962864324,-1541569.736731471,-635675.921807158
bus_4380,0.0,33000,33478.13506035192000,44.73095690234167,-6383520.669957581,4864378.894874546
bus_4381,0.0,33000,32999.14559657822000,44.60306693638635,-3590743.18399765,-768782.79276453
bus_4382,0.0,66000,67181.1386489308000,47.07925075555378,-3690675.2113828,-17981480.2803077
bus_4383,0.0,33000,33542.97646541775000,50.92341161035201,-4829669.51438384,-1981793.874748377
bus_4384,0.0,33000,34696.10528067481000,53.54655304929119,0,0
bus_4385,0.0,33000,32986.83840572654000,42.89923297934651,-12897258.0348789,-5801148.21606176
bus_4386,0.0,33000,33039.40616888278000,42.9781394003024,-12660377.4748668,-5353457.46759851
bus_4387,0.0,33000,33774.26991248718000,43.07113214124319,-5351572.84631748,-1121998.2267125
bus_4388,0.0,33000,33791.96076888533000,43.01807390190032,-5691826.68264369,-1029160.9048767
bus_4389,0.0,33000,32813.66452483113000,42.32891233999462,-5995163.215159251,-2528938.67921261
bus_4390,0.0,33000,35323.95943034577000,42.64973065961549,-5159649.21649806,-1997476.37530365
bus_4391,0.0,33000,34532.70825545066000,43.7531491575007,-9013346.72985393,-3503123.72487206
bus_4392,0.0,33000,33338.32438812535000,45.50569627953477,-14045262.67254013,-3249331.04128391
bus_4393,0.0,33000,33463.82637350941000,46.96937282926182,-26823696.8269553,-9231327.538137558
bus_4394,0.0,33000,33505.00581552033000,54.25330285270621,-3490283.39564474,-907984.854025021
bus_4395,0.0,33000,33060.72551124441000,68.28268038977495,0,0
bus_4396,0.0,33000,32492.95078865489000,68.78078622855766,0,0
bus_4397,0.0,33000,32492.94644546656000,68.78079578757618,0,0
bus_4398,0.0,33000,30863.63089057392000,48.23863406811081,-50011021.0370732,-36100344.932582
bus_4399,0.0,33000,33418.36134267925000,46.7520805403354,0,0
bus_4400,0.0,11000,10798.61190357101000,61.15609942532666,0,0
bus_4401,0.0,11000,10817.38845947237000,61.14681295426931,0,0
bus_4402,0.0,11000,11044.96696152413000,36.42157987099492,-16656902.44254144,-1294275.81817019
bus_4403,0.0,11000,11026.79915933322000,35.94171258246839,-17965401.43140764,-1445019.82107405
bus_4404,0.0,11000,10991.89693835123000,38.08632217495659,-7627068.112920569,429443.38569539
bus_4405,0.0,11000,11194.34904696122000,37.63257789390335,-9742114.385366671,-1464349.34730409
bus_4406,0.0,11000,11063.96688294403000,36.50989931206967,-15209935.96290541,-4361125.776556041
bus_4407,0.0,11000,11198.65937695456000,37.37802480054028,-11029366.72680173,-1245859.7064009
bus_4408,0.0,11000,11047.01581863478000,36.41924245783762,-14973187.0472066,-4558599.505613372
bus_4409,0.0,11000,10929.01571408742000,44.04848428665456,-8053456.1468652,-3108018.02081298
bus_4410,0.0,11000,10905.06811246454000,45.58132074287344,-278068.14474659,200592.596638575
bus_4411,0.0,11000,10900.40669399669000,45.60038933727937,-252972.88139695,160422.459266894
bus_4412,0.0,11000,10905.51824191137000,45.57088870937304,-306991.40784554,212704.603088647
bus_4413,0.0,11000,10900.39277453705000,45.58264842293232,-290827.93343161,163117.179154046
bus_4414,0.0,11000,10893.15496162332000,45.68349167739478,-86706.04601501999,77711.8948905263
bus_4415,0.0,11000,10901.54956652513000,45.72689352355152,-5816.270550709916,159405.224971287
bus_4416,0.0,11000,10792.83686301555000,45.23682736720306,-5356422.64007088,-2046457.19330711
bus_4417,0.0,11000,10777.41446102975000,42.98698151943668,-13699661.51804924,-4199459.574997279
bus_4418,0.0,11000,11084.42569188893000,45.7753602013894,-5054600.388681046,-1415823.374984414
bus_4419,0.0,11000,10775.69235863561000,44.07575017289,-8367783.67828513,-2589040.66165867
bus_4420,0.0,11000,10947.10539187684000,43.91253297141746,-9236536.43496986,-1628540.86461868
bus_4421,0.0,11000,12021.80257378497000,45.46452391445172,-4833013.26559531,647548.67747426
bus_4422,0.0,11000,10838.0193339685000,42.04259978596235,-24238468.54848349,-4824177.519214159
bus_4423,0.0,1000,1079.505122177093000,74.25037855790762,0,0
bus_4424,0.0,11000,10908.65726150368000,43.73588436872317,-10352476.99764338,-3838599.8511577
bus_4425,0.0,11000,11046.43531779603000,43.9555815267148,-9836705.578227811,-3881355.52374367
bus_4426,0.0,7600.0,7589.907345322835000,45.58774769999206,-4514640.72968904,-813854.366145097
bus_4427,0.0,7600.0,7616.11205147683000,47.30722597331921,-1107569.647770003,-1501365.976547822
bus_4428,0.0,7600.0,7464.754535525794000,46.29134870685647,-2620087.75810725,2239641.09666436
bus_4429,0.0,11000,10994.14960079864000,44.19190044073833,-12531975.87985433,-6272562.11167202
bus_4430,0.0,11000,11032.3399723615000,44.97202037856237,-9253839.24798877,-4881216.02421291
bus_4431,0.0,11000,11261.73877124428000,47.46278399361712,-101179.745025001,317826.384976739
bus_4432,0.0,7600.0,7487.182901463999000,46.431224722917,-104108.264190145,-12170.6651737914
bus_4433,0.0,11000,11109.84665369999000,44.53122949697082,-7265157.95047507,-2790498.78712469
bus_4434,0.0,7600.0,7602.360599200956000,46.3950602109168,0,0
bus_4435,0.0,11000,11109.22415954541000,42.44850244576087,-15032476.65478466,-5097120.55913965
bus_4436,0.0,11000,10951.84229287196000,44.37262900958335,-7065656.07123962,-2728945.3376017
bus_4437,0.0,11000,11015.33358253113000,42.20708313733664,-14961123.1616646,-7365836.673646281
bus_4438,0.0,11000,11088.63410581029000,42.56467132470042,-32037636.42093009,-15022891.36419684
bus_4439,0.0,11000,11037.4656075431000,45.35222687131959,-1410950.90797348,-634483.54619192
bus_4440,0.0,11000,11021.66717085909000,42.15760820671508,-15480181.94392882,-7562215.009022269
bus_4441,0.0,11000,11028.59177020797000,44.04134507806573,-8072362.22105394,-4574013.43129147
bus_4442,0.0,11000,11054.01938952969000,42.88487027633526,-12943631.36836216,-3397362.01884672
bus_4443,0.0,11000,11112.80357529123000,42.32512604379844,-7413249.047711491,-2301372.94231076
bus_4444,0.0,11000,10914.04897467289000,45.16098639527603,-5783972.17995366,-1576579.65494506
bus_4445,0.0,11000,10889.75298172743000,45.22817354745659,-5454631.820142271,-1863742.62012611
bus_4446,0.0,11000,11130.30988536481000,44.1266812065424,-8467905.93026625,-4542128.82482819
bus_4447,0.0,11000,10988.27458937372000,43.42114869966145,-12608694.69165569,-5311659.317529481
bus_4448,0.0,11000,10778.36249869267000,44.74231229352196,-7766464.07800341,-1594753.988752933
bus_4449,0.0,11000,11042.65770294189000,45.53546020649767,-1227931.74504116,-659180.604384653
bus_4450,0.0,11000,11028.26953983511000,42.41211371319507,-14751268.68019793,-6178576.381045111
bus_4451,0.0,11000,10839.79455810618000,41.99482474582877,-18173941.41029916,-6308520.69486659
bus_4452,0.0,11000,10878.25310427367000,41.68713270609133,-14351080.16606699,-4829756.20690882
bus_4453,0.0,11000,11230.39364354141000,44.77309042418896,-2227635.32539206,-588735.844992427
bus_4454,0.0,11000,10983.7930853721000,44.20701810343555,-6763917.90681272,-3142186.19408779
bus_4455,0.0,11000,10774.25587250476000,42.63173562758456,-11545967.22310376,-5177285.787047031
bus_4456,0.0,11000,10912.97834449704000,42.95854545182068,-12707319.8784918,-4016152.23692181
bus_4457,0.0,11000,11966.73430879259000,41.47599640970355,-26606119.81599522,-37475041.6557602
bus_4458,0.0,11000,11024.99251187245000,41.97735374211011,-10299268.02053908,-3658851.38676166
bus_4459,0.0,11000,10918.9284329509000,39.32441222901203,-30523209.60293,-8094796.254067679
bus_4460,0.0,11000,10747.81843550356000,40.10988352781665,-25255774.67254199,-5546979.78735888
bus_4461,0.0,11000,10694.71056476127000,37.50562909489814,-33748480.9163647,-4295610.25180333
bus_4462,0.0,66000,64970.31214409159000,37.50558551442078,0,0
bus_4463,0.0,11000,10853.73048947915000,41.51200272619859,-16258907.82797532,-5242041.93432466
bus_4464,0.0,11000,11079.30380054028000,42.79063903625339,-10268121.0531095,-3729292.19312141
bus_4465,0.0,11000,10983.3505733001000,43.21737140998624,-7609967.8434479,-2568515.54650422
bus_4466,0.0,11000,10955.87589125082000,45.00917959773827,-2509652.26739063,-1065303.192409873
bus_4467,0.0,11000,10939.37889377177000,43.48036194440835,-7293867.577355731,-3068890.22315601
bus_4468,0.0,11000,10959.10669347942000,43.1771424833977,-4698432.36100227,-2048341.6797407
bus_4469,0.0,11000,10958.31389281205000,44.27763583582131,-5003949.0492586,-3199933.79993993
bus_4470,0.0,11000,10799.06699115374000,44.55952640595968,-3649981.04112223,-1394853.29723191
bus_4471,0.0,11000,10838.90971081032000,41.62965801625751,-14302363.58226603,-4684348.141166661
bus_4472,0.0,11000,10956.4161440313000,43.35126217900061,-7611453.94013934,-3331603.0972668
bus_4473,0.0,11000,11043.75252252359000,40.4728062047666,-20962741.9086049,-7304650.38572508
bus_4474,0.0,11000,10964.0583842269000,44.74855787350085,-3294096.24091825,-845146.7556908729
bus_4475,0.0,11000,10933.87641784306000,44.11357084842206,-8107874.557736141,-1815455.541185104
bus_4476,0.0,11000,10842.29048343112000,42.89001669521279,-16295529.1922933,-6811987.67242939
bus_4477,0.0,11000,10910.53814762819000,42.6976836292818,-10639692.2554962,-3074285.25462979
bus_4478,0.0,11000,11008.04256550344000,43.57208282325615,-8266164.950362221,-4123590.58702723
bus_4479,0.0,11000,10882.963928167000,45.16483313522086,-1104439.10184572,212719.27563455
bus_4480,0.0,11000,10905.65356147407000,45.08167855491193,-3206335.13126215,-955240.3845356769
bus_4481,0.0,11000,11088.4774655964000,46.32096617642549,-2667389.52625804,-838730.720978882
bus_4482,0.0,11000,11045.47899478127000,47.64656012850973,-95906.49146586661,638104.9964600241
bus_4483,0.0,7600.0,7376.67594900903000,44.19573293978289,-7851873.70762462,-2931507.72696696
